_id,BUSINESS DATE,STATION,00:00 Hrs To     01:00 Hrs,01:00 Hrs To     02:00 Hrs,02:00 Hrs To     03:00 Hrs,03:00 Hrs To     04:00 Hrs,04:00 Hrs To     05:00 Hrs,05:00 Hrs To     06:00 Hrs,06:00 Hrs To     07:00 Hrs,07:00 Hrs To     08:00 Hrs,08:00 Hrs To     09:00 Hrs,09:00 Hrs To     10:00 Hrs,10:00 Hrs To     11:00 Hrs,11:00 Hrs To     12:00 Hrs,12:00 Hrs To     13:00 Hrs,13:00 Hrs To     14:00 Hrs,14:00 Hrs To     15:00 Hrs,15:00 Hrs To     16:00 Hrs,16:00 Hrs To     17:00 Hrs,17:00 Hrs To     18:00 Hrs,18:00 Hrs To     19:00 Hrs,19:00 Hrs To     20:00 Hrs,20:00 Hrs To     21:00 Hrs,21:00 Hrs To     22:00 Hrs,22:00 Hrs To     23:00 Hrs,23:00 Hrs To Last train,TOTAL
1293,2025-08-18,121-Pattangere,0,0,0,0,6,37,104,296,604,748,376,238,358,662,369,436,864,753,591,288,119,105,34,10,6998
1294,2025-08-18,122-Kengeri Bus Terminal,0,0,0,0,23,111,348,841,1034,1125,623,598,402,467,398,346,363,457,433,330,305,169,133,3,8509
1295,2025-08-18,123-Kengeri,0,0,0,0,26,111,322,811,1251,1221,785,555,292,277,263,284,384,342,422,413,232,145,103,3,8242
1296,2025-08-18,124-Challaghatta,0,0,0,0,13,44,149,389,717,726,436,334,248,361,292,399,539,467,482,321,160,98,41,1,6217
1297,2025-08-18,125-Benniganahalli,0,0,0,0,175,468,813,1989,3346,3765,3372,2234,1502,1300,1119,991,1399,1586,1757,1671,1293,672,396,41,29889
1298,2025-08-18,126-Krishnarajapura,1,0,0,0,120,284,842,1065,2276,3159,1788,1593,1308,1018,571,709,1337,1436,1468,1142,750,610,242,13,21732
1299,2025-08-18,127-Singayyanapalya,0,0,0,0,1,42,98,219,635,868,557,349,312,254,308,387,533,685,877,611,440,302,193,13,7684
1300,2025-08-18,128-Garudacharpalya,0,0,0,0,3,40,123,288,482,532,382,290,256,269,263,306,646,1126,1392,927,405,217,166,5,8118
1301,2025-08-18,129-Hoodi,0,0,0,0,8,19,127,329,711,867,539,354,308,250,232,230,378,507,824,607,305,216,105,1,6917
1302,2025-08-18,130-Seetharampalya,0,0,0,0,11,26,82,220,510,591,365,249,213,243,333,500,1084,1459,1476,1007,484,280,161,3,9297
1303,2025-08-18,131-Kundalahalli,0,0,0,0,1,13,50,134,249,295,219,210,215,257,408,652,1248,1313,1483,899,501,255,113,5,8520
1304,2025-08-18,132-Nallur Halli,3,0,0,0,1,11,63,184,302,357,282,215,305,247,367,480,1060,1335,1442,1076,588,271,99,8,8696
1305,2025-08-18,133-Sri Sathya Sai Hospital,2,0,0,0,1,15,33,52,116,104,192,305,442,419,485,676,1277,1807,2241,1437,775,309,124,17,10829
1306,2025-08-18,134-Pattandur Agrahara,6,0,0,0,0,12,36,86,183,231,232,289,384,455,531,1073,1646,2038,2383,1659,860,596,280,29,13009
1307,2025-08-18,135-Kadugodi Tree Park,2,0,0,0,8,61,226,491,1557,1944,1708,1083,530,622,455,353,390,512,614,463,328,213,107,0,11667
1308,2025-08-18,136-Hopefarm Channasandra,0,0,0,0,1,15,63,124,440,618,288,167,112,93,96,81,106,127,166,116,46,34,15,0,2708
1309,2025-08-18,137-Whitefield (Kadugodi),0,0,0,0,4,114,374,826,1591,1890,1075,795,417,381,408,283,281,333,383,371,177,137,40,0,9880
1310,2025-08-18,21-Nagasandra,0,0,0,0,21,89,321,951,2322,2253,1126,554,446,378,368,407,678,689,608,571,392,355,130,3,12662
1311,2025-08-18,22-Dasarahalli,0,0,0,0,18,157,414,1107,2096,2431,1427,768,593,501,490,448,466,462,610,496,418,275,97,5,13279
1312,2025-08-18,23-Jalahalli,0,0,0,0,28,168,379,736,1170,1212,922,500,460,374,316,324,402,466,730,510,343,215,103,10,9368
1313,2025-08-18,24-Peenya Industry,0,0,0,0,2,10,49,197,314,344,231,120,117,79,75,72,102,269,317,220,66,23,38,1,2646
1314,2025-08-18,25-Peenya,0,0,0,0,6,31,146,373,619,847,454,199,159,151,138,115,177,348,476,335,167,109,42,11,4903
1315,2025-08-18,26-Yeshwanthpur Industry,0,0,0,0,56,192,494,856,951,1157,627,437,399,372,388,415,517,592,994,899,514,317,201,25,10403
1316,2025-08-18,27-Yeshwanthpur,0,0,0,0,1359,1638,1701,1300,2604,1238,1855,671,956,1249,733,396,395,861,1152,896,1100,1335,281,103,21823
1317,2025-08-18,28-Sandal Soap Factory,0,0,0,0,11,56,169,426,636,708,503,444,412,471,602,591,716,1068,1592,1276,730,482,387,40,11320
1318,2025-08-18,29-Mahalakshmi,0,0,0,0,12,64,212,541,1106,1311,867,443,453,529,571,306,326,616,701,574,396,208,54,9,9299
1319,2025-08-18,210-Rajajinagar,0,0,0,0,7,81,229,704,1344,1664,994,687,580,568,529,584,563,732,922,800,526,258,136,13,11921
1320,2025-08-18,211-Kuvempu Road,0,0,0,0,8,37,119,424,827,1040,677,338,297,230,230,195,221,278,261,299,174,102,43,10,5810
1321,2025-08-18,212-Srirampura,0,0,0,0,1,32,112,409,834,1027,648,379,296,293,233,275,270,376,441,374,187,120,39,8,6354
1322,2025-08-18,213-Mantri Square Sampige Road,0,0,0,0,2,41,159,482,989,1144,867,584,732,919,1048,956,1020,1464,1901,1744,1085,683,337,33,16190
1323,2025-08-18,215-Chickpete,0,0,0,0,2,18,63,197,339,288,228,234,417,655,922,973,1100,1349,1319,1367,1281,670,138,12,11572
1324,2025-08-18,216-KR Market,0,0,0,0,8,185,299,372,503,543,460,479,525,622,651,665,1106,970,968,945,731,304,126,23,10485
1325,2025-08-18,217-National College,0,0,0,0,3,24,116,476,917,1044,878,641,650,893,1304,994,1229,1099,1243,1054,555,333,104,9,13566
1326,2025-08-18,218-Lalbagh,0,0,0,0,4,32,86,179,307,334,288,244,309,311,429,523,745,1002,1179,947,391,149,94,5,7558
1327,2025-08-18,219-South End Circle,0,0,0,0,4,32,62,212,379,480,362,282,349,607,612,919,852,948,1346,1132,536,240,96,6,9456
1328,2025-08-18,220-Jayanagar,0,0,0,0,10,41,103,355,696,809,644,573,630,732,827,780,1758,1342,1628,1392,854,465,171,14,13824
1329,2025-08-18,221-RV Road,0,0,0,0,12,45,121,342,738,823,569,456,406,583,467,482,689,725,1055,931,564,231,105,12,9356
1330,2025-08-18,222-Banashankarl,0,0,0,0,9,75,203,544,1133,1210,898,638,524,670,586,504,676,910,1026,964,604,282,139,21,11616
1331,2025-08-18,223-JP Nagar,0,0,0,0,6,64,170,572,1358,1471,900,538,407,453,356,431,518,603,872,740,363,261,116,17,10216
1332,2025-08-18,224-Puttenahalli,0,0,0,0,13,83,186,744,1689,1802,981,466,366,401,348,492,521,499,652,517,261,178,67,3,10269
1333,2025-08-18,225-Konanakunte Cross,0,0,0,0,16,70,261,889,1482,1605,1074,642,459,508,522,590,627,609,716,713,485,377,300,21,11966
1334,2025-08-18,226-Doddakallasandra,0,0,0,0,9,42,119,550,880,951,466,336,199,208,177,165,173,242,346,297,150,80,37,1,5428
1335,2025-08-18,227-Vajarahalli,0,0,0,0,7,30,93,550,780,800,514,298,248,207,242,302,367,267,301,226,124,98,51,2,5507
1336,2025-08-18,228-Thalghattapura,0,0,0,0,9,26,60,260,488,489,275,170,109,120,116,168,204,169,161,149,72,50,24,0,3119
1337,2025-08-18,229-Silk Institute,0,0,0,0,12,59,187,559,859,1027,593,406,404,352,433,453,586,588,482,335,178,108,33,0,7654
1338,2025-08-18,230-Manjunatha Nagar,0,0,0,0,6,20,64,159,427,247,148,80,67,69,40,39,71,49,138,83,84,45,21,0,1857
1339,2025-08-18,231-Chikkabidarakallu,0,0,0,0,9,40,138,490,1022,873,466,299,207,181,168,114,168,163,173,118,103,54,31,0,4817
1340,2025-08-18,232-Madavara,0,0,0,0,17,98,304,817,1474,1423,883,487,461,339,354,279,367,375,519,417,298,220,81,0,9213
1341,2025-08-18,31-Ragigudda,0,0,0,0,1,1,9,64,121,118,97,102,127,180,177,157,213,242,234,205,117,55,48,3,2271
1342,2025-08-18,32-Jayadeva Hospital,0,0,0,0,0,4,26,90,218,242,200,173,226,275,252,312,401,464,669,462,258,112,62,15,4461
1343,2025-08-18,33-BTM Layout,0,0,0,0,0,2,40,159,343,354,269,191,157,135,152,105,169,187,217,208,168,102,60,7,3025
1344,2025-08-18,34-Central Silk Board,0,0,0,0,0,59,101,189,327,328,286,215,184,183,215,240,343,426,635,564,349,152,98,8,4902
1345,2025-08-18,35-Bommanahalli,0,0,0,0,0,37,117,221,453,455,299,186,183,180,193,156,208,240,416,375,215,109,64,9,4116
1346,2025-08-18,36-Hongasandra,0,0,0,0,0,6,23,83,202,178,105,131,112,147,135,199,191,225,337,298,178,67,44,8,2669
1347,2025-08-18,37-Kudlu Gate,0,0,0,0,0,8,44,156,308,253,199,201,135,160,170,169,201,222,408,314,150,75,31,3,3207
1348,2025-08-18,38-Singasandra,0,0,0,0,0,2,20,61,125,128,101,90,63,70,77,67,72,114,112,65,39,32,7,1,1246
1349,2025-08-18,39-Hosa Road,0,0,0,0,0,15,60,199,369,413,257,197,171,214,111,137,143,164,254,187,104,84,30,0,3109
1350,2025-08-18,310-Beratena Agrahara,0,0,0,0,0,0,4,22,56,56,42,28,35,35,26,18,49,74,85,51,41,12,6,0,640
1351,2025-08-18,311-Electronic City,0,0,0,0,0,15,29,85,221,201,177,142,169,195,153,207,242,235,261,178,113,95,43,0,2761
1352,2025-08-18,312-Infosys Foundation Konappana Agrahara,0,0,0,0,10,35,129,263,445,428,294,209,260,301,269,346,474,594,574,411,282,165,45,0,5534
1353,2025-08-18,313-Huskur Road,0,0,0,0,0,6,53,115,208,178,133,80,84,90,82,107,171,147,207,128,77,51,37,0,1954
1354,2025-08-18,314-Biocon Hebbagodi,0,0,0,0,0,5,37,83,122,172,124,98,80,73,71,73,93,113,138,80,59,25,15,0,1461
1355,2025-08-18,315-Delta Electronics Bommasandra,0,0,0,0,2,12,113,298,504,464,398,399,344,298,327,295,448,548,640,453,240,111,47,0,5941
