Unique ID,Datetime,Stop Name,Remote Unit,Line,Connecting Lines,Daytime Routes,North Direction Label,South Direction Label,Division,Structure,Borough,Neighborhood,Latitude,Longitude,Entries,Exits
258,2017-02-10 12:00:00,Church Av,R098,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.650527,-73.962982,4063.0,1766.0
259,2017-02-10 12:00:00,Church Av,R109,Nostrand,25,25,Manhattan,Flatbush,IRT,Subway,Bk,South Crown Heights/Lefferts Gardens,40.650843,-73.949575,2590.0,518.0
260,2017-02-10 12:00:00,Church Av,R204,6th Av - Culver,FG,F,Manhattan,Coney Island,IND,Subway,Bk,Borough Park,40.644041,-73.979678,2480.0,952.0
261,2017-02-10 12:00:00,Clark St,R224,Clark St,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.697466,-73.993086,1192.0,718.0
262,2017-02-10 12:00:00,Classon Av,R287,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.688873,-73.96007,1330.0,576.0
263,2017-02-10 12:00:00,Cleveland St,R435,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.679947,-73.884639,753.0,500.0
264,2017-02-10 12:00:00,Clinton - Washington Avs,R284,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.683263,-73.965838,1377.0,849.0
265,2017-02-10 12:00:00,Clinton - Washington Avs,R317,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.688089,-73.96683900000001,1659.0,112.0
266,2017-02-10 12:00:00,Coney Island - Stillwell Av,R151,Sea Beach / West End / Culver / Brighton,DFNQ,DFNQ,Manhattan,,BMT,Viaduct,Bk,Coney Island,40.577422,-73.98123299999999,2776.0,2017.0
267,2017-02-10 12:00:00,Cortelyou Rd,R184,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.640927000000005,-73.963891,1563.0,423.0
268,2017-02-10 12:00:00,Cortlandt St,R088,Broadway,R,RW,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Financial District,40.710668,-74.01102900000001,2830.0,3979.0
269,2017-02-10 12:00:00,Court Sq,R346,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Woodside/Sunnyside,40.747023,-73.945264,675.0,944.0
270,2017-02-10 12:00:00,Court Sq,R359,"Queens Blvd, Crosstown",EMG,EMG,Forest Hills - Jamaica,Manhattan Brooklyn,IND,Subway,Q,Woodside/Sunnyside,40.7472,-73.944916,2914.0,1963.0
271,2017-02-10 12:00:00,Court St,R108,Broadway,2345R,R,Manhattan,Bay Ridge - 95 St,BMT,Subway,Bk,Fort Greene/Brooklyn Heights,40.6941,-73.991777,537.0,331.0
272,2017-02-10 12:00:00,Crescent St,R437,Jamaica,JZ,JZ,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.683194,-73.873785,1147.0,846.0
273,2017-02-10 12:00:00,Crown Hts - Utica Av,R062,Eastern Pky,34,34,Manhattan,New Lots,IRT,Subway,Bk,Crown Heights/Prospect Heights,40.668897,-73.93294200000001,7641.0,2460.0
274,2017-02-10 12:00:00,Cypress Av,R447,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.805368,-73.91404200000001,902.0,526.0
275,2017-02-10 12:00:00,Cypress Hills,R003,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.689941,-73.87255,283.0,133.0
276,2017-02-10 12:00:00,DeKalb Av,R099,Broadway - Brighton,BDNQR,BQR,Manhattan,Coney Island - Bay Ridge,BMT,Subway,Bk,Fort Greene/Brooklyn Heights,40.690635,-73.981824,4026.0,1785.0
277,2017-02-10 12:00:00,DeKalb Av,R236,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.703811,-73.918425,2456.0,398.0
278,2017-02-10 12:00:00,Delancey St,R142,6th Av - Culver,FJMZ,F,Uptown Queens,Downtown Brooklyn,IND,Subway,M,Lower East Side/Chinatown,40.718611,-73.988114,3666.0,2536.0
279,2017-02-10 12:00:00,Ditmas Av,R420,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Borough Park,40.636119,-73.978172,1043.0,396.0
280,2017-02-10 12:00:00,Dyckman St,R036,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Elevated,M,Washington Heights/Inwood,40.860531,-73.925536,1942.0,574.0
281,2017-02-10 12:00:00,Dyckman St,R185,8th Av - Fulton St,A,A,207 St,Downtown Brooklyn,IND,Subway,M,Washington Heights/Inwood,40.865491,-73.92727099999999,1720.0,108.0
282,2017-02-10 12:00:00,E 105 St,R376,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,At Grade,Bk,East New York/Starrett City,40.650573,-73.899485,894.0,541.0
283,2017-02-10 12:00:00,E 143 St - St Mary's St,R448,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.808719,-73.907657,254.0,231.0
284,2017-02-10 12:00:00,E 149 St,R449,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.812118,-73.904098,1189.0,830.0
285,2017-02-10 12:00:00,E 180 St,R388,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Morrisania/Crotona,40.841894,-73.873488,1580.0,884.0
286,2017-02-10 12:00:00,East Broadway,R257,6th Av - Culver,F,F,Uptown Queens,Brooklyn,IND,Subway,M,Lower East Side/Chinatown,40.713715,-73.990173,3043.0,1319.0
287,2017-02-10 12:00:00,Eastchester - Dyre Av,R431,Dyre Av,5,5,,Manhattan,IRT,At Grade,Bx,Williamsbridge/Baychester,40.8883,-73.830834,808.0,651.0
288,2017-02-10 12:00:00,Eastern Pkwy - Brooklyn Museum,R060,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Crown Heights/Prospect Heights,40.671987,-73.964375,916.0,503.0
289,2017-02-10 12:00:00,Elder Av,R162,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Elevated,Bx,Parkchester/Soundview,40.828584,-73.879159,1550.0,918.0
290,2017-02-10 12:00:00,Elmhurst Av,R218,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Elmhurst/Corona,40.742454,-73.882017,3284.0,400.0
291,2017-02-10 12:00:00,Essex St,R142,Jamaica,FJMZ,JMZ,Brooklyn,Broad St (JZ) - Uptown (M),BMT,Subway,M,Lower East Side/Chinatown,40.718315,-73.987437,2696.0,1546.0
292,2017-02-10 12:00:00,Euclid Av,R200,8th Av - Fulton St,AC,AC,Manhattan,Lefferts - Rockaways,IND,Subway,Bk,East New York/Starrett City,40.675377000000005,-73.872106,2671.0,437.0
293,2017-02-10 12:00:00,Far Rockaway - Mott Av,R285,Rockaway,A,A,Manhattan,,IND,Viaduct,Q,Rockaway/Broad Channel,40.603995,-73.75540500000001,838.0,725.0
294,2017-02-10 12:00:00,Flatbush Av - Brooklyn College,R110,Nostrand,25,25,Manhattan,,IRT,Subway,Bk,Flatbush/Midwood,40.632836,-73.947642,4962.0,1773.0
295,2017-02-10 12:00:00,Flushing - Main St,R055,Flushing,7,7,,Manhattan,IRT,Subway,Q,Flushing/Whitestone,40.7596,-73.83003000000001,12081.0,6026.0
296,2017-02-10 12:00:00,Flushing Av,R316,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Bedford Stuyvesant,40.700377,-73.950234,797.0,692.0
297,2017-02-10 12:00:00,Flushing Av,R377,Jamaica,JM,JM,Jamaica - Middle Village,Manhattan,BMT,Elevated,Bk,Bushwick,40.70026,-73.941126,2378.0,693.0
298,2017-02-10 12:00:00,Fordham Rd,R112,Concourse,BD,BD,Bedford Pk Blvd 205 St,Manhattan,IND,Subway,Bx,Fordham/University Heights,40.861296,-73.897749,2345.0,1032.0
299,2017-02-10 12:00:00,Fordham Rd,R119,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Kingsbridge Heights/Bedford,40.862803,-73.901034,2914.0,424.0
300,2017-02-10 12:00:00,Forest Av,R403,Myrtle Av,M,M,Manhattan,Metropolitan Av,BMT,Elevated,Q,Ridgewood/Maspeth,40.704423,-73.903077,1095.0,382.0
301,2017-02-10 12:00:00,Forest Hills - 71 Av,R141,Queens Blvd,EFMR,EFMR,Jamaica,Manhattan,IND,Subway,Q,Rego Park/Forest Hills,40.721691,-73.844521,7418.0,2219.0
302,2017-02-10 12:00:00,Fort Hamilton Pkwy,R289,6th Av - Culver,FG,FG,Manhattan - Queens,Church Av - Coney Island,IND,Subway,Bk,Sunset Park,40.650782,-73.975776,1873.0,257.0
303,2017-02-10 12:00:00,Fort Hamilton Pkwy,R369,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Sunset Park,40.640914,-73.994304,1100.0,518.0
304,2017-02-10 12:00:00,Franklin Av,R297,8th Av - Fulton St,ACS,C,Manhattan,Euclid Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.68138,-73.956848,1879.0,1177.0
305,2017-02-10 12:00:00,Franklin St,R343,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.719318,-74.006886,1246.0,1117.0
306,2017-02-10 12:00:00,Freeman St,R409,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Morrisania/Crotona,40.829993,-73.891865,1331.0,714.0
307,2017-02-10 12:00:00,Fresh Pond Rd,R404,Myrtle Av,M,M,Manhattan,Metropolitan Av,BMT,Elevated,Q,Ridgewood/Maspeth,40.706186,-73.895877,1440.0,695.0
308,2017-02-10 12:00:00,Fulton St,R014,8th Av - Fulton St,ACJZ2345,AC,Uptown,Brooklyn,IND,Subway,M,Financial District,40.710197,-74.00769100000001,7417.0,6193.0
309,2017-02-10 12:00:00,Fulton St,R014,"Clark St, Lexington Av",2345ACJZ,2345,Uptown Bronx Uptown Bronx,Downtown Brooklyn Downtown Brooklyn,IRT,Subway,M,Financial District,40.709892,-74.00804,2256.0,7738.0
310,2017-02-10 12:00:00,Fulton St,R028,"Clark St, Lexington Av",2345ACJZ,2345,Uptown Bronx Uptown Bronx,Downtown Brooklyn Downtown Brooklyn,IRT,Subway,M,Financial District,40.709892,-74.00804,1453.0,2376.0
311,2017-02-10 12:00:00,Fulton St,R028,Jamaica,ACJZ2345,JZ,Brooklyn,Broad St,BMT,Subway,M,Financial District,40.710374,-74.007582,913.0,1589.0
312,2017-02-10 12:00:00,Fulton St,R318,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.687119,-73.975375,1018.0,792.0
313,2017-02-10 12:00:00,Gates Av,R380,Jamaica,JZ,JZ,Jamaica,Manhattan,BMT,Elevated,Bk,Bushwick,40.68963,-73.92227,2029.0,387.0
314,2017-02-10 12:00:00,Graham Av,R249,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Greenpoint/Williamsburg,40.714565,-73.944053,2660.0,1006.0
315,2017-02-10 12:00:00,Grand Army Plaza,R059,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Park Slope/Carroll Gardens,40.675235,-73.971046,1779.0,417.0
316,2017-02-10 12:00:00,Grand Av - Newtown,R254,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Elmhurst/Corona,40.737015,-73.877223,3902.0,1188.0
317,2017-02-10 12:00:00,Grand Central - 42 St,R045,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,5159.0,6190.0
318,2017-02-10 12:00:00,Grand Central - 42 St,R046,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,11589.0,12943.0
319,2017-02-10 12:00:00,Grand Central - 42 St,R047,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,6850.0,15963.0
320,2017-02-10 12:00:00,Grand Central - 42 St,R048,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,1051.0,5323.0
321,2017-02-10 12:00:00,Grand St,R240,6th Av - Culver,BD,BD,Uptown Bronx,Brooklyn,IND,Subway,M,Lower East Side/Chinatown,40.718267,-73.993753,3486.0,4448.0
322,2017-02-10 12:00:00,Grand St,R250,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Greenpoint/Williamsburg,40.711926,-73.94067,1817.0,1196.0
323,2017-02-10 12:00:00,Grant Av,R382,Liberty Av,A,A,Manhattan,Lefferts - Rockaways,IND,Subway,Bk,East New York/Starrett City,40.677044,-73.86505,1470.0,433.0
324,2017-02-10 12:00:00,Greenpoint Av,R239,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Greenpoint/Williamsburg,40.731352,-73.954449,2057.0,1249.0
325,2017-02-10 12:00:00,Gun Hill Rd,R226,Dyre Av,5,5,Eastchester - Dyre Av,Manhattan,IRT,Open Cut,Bx,Morris Park/Bronxdale,40.869526,-73.846384,1287.0,185.0
326,2017-02-10 12:00:00,Gun Hill Rd,R364,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Williamsbridge/Baychester,40.87785,-73.866256,1925.0,1464.0
327,2017-02-10 12:00:00,Halsey St,R266,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Q,Ridgewood/Maspeth,40.695602,-73.904084,1892.0,603.0
328,2017-02-10 12:00:00,Halsey St,R381,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,Bushwick,40.68637,-73.91655899999999,1894.0,313.0
329,2017-02-10 12:00:00,Harlem - 148 St,R345,Lenox - White Plains Rd,3,3,,Downtown Brooklyn,IRT,Subway,M,Central Harlem,40.82388,-73.93647,1213.0,571.0
330,2017-02-10 12:00:00,Hewes St,R352,Jamaica,JM,JM,Jamaica - Middle Village,Manhattan,BMT,Elevated,Bk,Greenpoint/Williamsburg,40.70687,-73.95343100000001,847.0,229.0
331,2017-02-10 12:00:00,High St,R252,8th Av - Fulton St,AC,AC,Manhattan,Euclid - Lefferts - Rockaways,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.699337,-73.990531,1245.0,1358.0
332,2017-02-10 12:00:00,Houston St,R290,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.728251,-74.005367,2890.0,3519.0
333,2017-02-10 12:00:00,Howard Beach - JFK Airport,R414,Rockaway,A,A,Manhattan,Rockaways,IND,At Grade,Q,Queens Village,40.660476,-73.830301,360.0,104.0
334,2017-02-10 12:00:00,Howard Beach - JFK Airport,R535,Rockaway,A,A,Manhattan,Rockaways,IND,At Grade,Q,Queens Village,40.660476,-73.830301,306.0,561.0
335,2017-02-10 12:00:00,Hoyt - Schermerhorn Sts,R217,8th Av - Fulton St,ACG,ACG,Manhattan - Church Av,Euclid Av Queens - Court Sq,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.688484,-73.985001,2226.0,2104.0
336,2017-02-10 12:00:00,Hoyt St,R225,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.690545,-73.985065,783.0,515.0
337,2017-02-10 12:00:00,Hoyt St,R456,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.690545,-73.985065,638.0,1124.0
338,2017-02-10 12:00:00,Hunters Point Av,R134,Flushing,7,7,Flushing,Manhattan,IRT,Subway,Q,Woodside/Sunnyside,40.742216,-73.948916,1700.0,832.0
339,2017-02-10 12:00:00,Hunts Point Av,R146,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.820948,-73.890549,2474.0,1620.0
340,2017-02-10 12:00:00,Intervale Av,R407,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Hunts Point/Longwood,40.822181,-73.896736,919.0,714.0
341,2017-02-10 12:00:00,Inwood - 207 St,R173,8th Av - Fulton St,A,A,,Downtown Brooklyn,IND,Subway,M,Washington Heights/Inwood,40.868072,-73.919899,2490.0,562.0
342,2017-02-10 12:00:00,Jackson Av,R405,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Hunts Point/Longwood,40.81649,-73.90780699999999,1583.0,258.0
343,2017-02-10 12:00:00,Jackson Hts - Roosevelt Av,R018,Queens Blvd,EFMR7,EFMR,Forest Hills - Jamaica,Manhattan,IND,Subway,Q,Jackson Heights,40.746644,-73.891338,10316.0,4517.0
344,2017-02-10 12:00:00,Jamaica - 179 St,R019,Queens Blvd,F,F,,Manhattan,IND,Subway,Q,Hillcrest/Fresh Meadows,40.712646,-73.783817,4537.0,808.0
345,2017-02-10 12:00:00,Jamaica - Van Wyck,R342,Queens - Archer,E,E,Jamaica Center,Manhattan,IND,Subway,Q,Kew Gardens/Woodhaven,40.702566,-73.816859,1090.0,895.0
346,2017-02-10 12:00:00,Jamaica Center - Parsons/Archer,R025,Queens - Archer,EJZ,EJZ,,Manhattan,IND,Subway,Q,Jamaica/Hollis,40.702147,-73.801109,8136.0,3588.0
347,2017-02-10 12:00:00,Jamaica Center - Parsons/Archer,R536,Queens - Archer,E,EJZ,,Manhattan,IND,Subway,Q,Jamaica/Hollis,40.702147,-73.801109,2091.0,1604.0
348,2017-02-10 12:00:00,Jay St - MetroTech,R089,Broadway,R,R,Manhattan,Bay Ridge - 95 St,BMT,Subway,Bk,Fort Greene/Brooklyn Heights,40.69218,-73.98594200000001,655.0,843.0
349,2017-02-10 12:00:00,Jay St - MetroTech,R127,8th Av - Fulton St,ACF,ACF,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.692338,-73.987342,7779.0,5734.0
350,2017-02-10 12:00:00,Jefferson St,R279,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.706607,-73.922913,1648.0,272.0
351,2017-02-10 12:00:00,Junction Blvd,R097,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Jackson Heights,40.749145,-73.869527,4592.0,1764.0
353,2017-02-10 12:00:00,Kings Hwy,R130,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Bensonhurst,40.603217,-73.97236099999999,1245.0,781.0
354,2017-02-10 12:00:00,Kings Hwy,R211,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Sheepshead Bay,40.60867,-73.957734,4901.0,2498.0
355,2017-02-10 12:00:00,Kings Hwy,R395,Sea Beach,N,N,Manhattan,Coney Island,BMT,Open Cut,Bk,Bensonhurst,40.603923,-73.98035300000001,312.0,428.0
356,2017-02-10 12:00:00,Kingsbridge Rd,R155,Concourse,BD,BD,Bedford Pk Blvd 205 St,Manhattan,IND,Subway,Bx,Riverdale/Fieldston,40.866978,-73.893509,1866.0,834.0
357,2017-02-10 12:00:00,Kingsbridge Rd,R161,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Riverdale/Fieldston,40.86776,-73.89717399999999,2554.0,910.0
358,2017-02-10 12:00:00,Kingston - Throop Avs,R199,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,Bedford Stuyvesant,40.679921,-73.94085799999999,1722.0,697.0
359,2017-02-10 12:00:00,Kingston Av,R124,Eastern Pky,3,3,Manhattan,New Lots,IRT,Subway,Bk,Crown Heights/Prospect Heights,40.669399,-73.942161,1627.0,656.0
360,2017-02-10 12:00:00,Knickerbocker Av,R413,Myrtle Av,M,M,Manhattan,Metropolitan Av,BMT,Elevated,Bk,Bushwick,40.698664,-73.91971099999999,1281.0,711.0
361,2017-02-10 12:00:00,Kosciuszko St,R379,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,Bushwick,40.693342,-73.928814,1539.0,241.0
362,2017-02-10 12:00:00,Lafayette Av,R283,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.686113,-73.973946,1281.0,387.0
363,2017-02-10 12:00:00,Lexington Av/59 St,R051,Astoria,456NQR,NWR,Queens,Downtown Brooklyn,BMT,Subway,M,Upper East Side,40.76266,-73.967258,1929.0,2001.0
364,2017-02-10 12:00:00,Lexington Av/63 St,R319,63rd St,F,FQ,Uptown - Queens,Downtown Brooklyn,IND,Subway,M,Upper East Side,40.764629,-73.966113,2965.0,4229.0
365,2017-02-10 12:00:00,Liberty Av,R440,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,East New York/Starrett City,40.674542,-73.896548,837.0,266.0
366,2017-02-10 12:00:00,Livonia Av,R350,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Elevated,Bk,Brownsville,40.664038,-73.900571,756.0,433.0
367,2017-02-10 12:00:00,Longwood Av,R450,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.816104,-73.896435,839.0,577.0
368,2017-02-10 12:00:00,Lorimer St,R268,Canarsie,GL,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Greenpoint/Williamsburg,40.714063,-73.950275,2018.0,202.0
369,2017-02-10 12:00:00,Lorimer St,R353,Jamaica,JM,JM,Jamaica - Middle Village,Manhattan,BMT,Elevated,Bk,Greenpoint/Williamsburg,40.703869,-73.947408,1470.0,326.0
370,2017-02-10 12:00:00,Marble Hill - 225 St,R039,Broadway - 7Av,1,1,242 St,Downtown,IRT,Elevated,M,Riverdale/Fieldston,40.874561,-73.90983100000001,1310.0,171.0
371,2017-02-10 12:00:00,Marcy Av,R460,Jamaica,JMZ,JMZ,Jamaica - Middle Village,Manhattan,BMT,Elevated,Bk,Greenpoint/Williamsburg,40.708359,-73.957757,4034.0,1802.0
372,2017-02-10 12:00:00,Metropolitan Av,R268,Crosstown,GL,G,Queens,Church Av,IND,Subway,Bk,Greenpoint/Williamsburg,40.712792,-73.951418,2204.0,708.0
373,2017-02-10 12:00:00,Mets - Willets Point,R328,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Elmhurst/Corona,40.754622,-73.845625,511.0,562.0
374,2017-02-10 12:00:00,Middle Village - Metropolitan Av,R100,Myrtle Av,M,M,Manhattan,,BMT,Elevated,Q,Ridgewood/Maspeth,40.711396,-73.889601,699.0,482.0
375,2017-02-10 12:00:00,Middletown Rd,R427,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Elevated,Bx,Throgs Neck/Co-op City,40.843863,-73.836322,442.0,252.0
376,2017-02-10 12:00:00,Montrose Av,R265,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.707739,-73.93985,1630.0,572.0
377,2017-02-10 12:00:00,Morgan Av,R294,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.706152,-73.93314699999999,1621.0,619.0
378,2017-02-10 12:00:00,Morris Park,R329,Dyre Av,5,5,Eastchester - Dyre Av,Manhattan,IRT,Open Cut,Bx,Morris Park/Bronxdale,40.854364,-73.860495,518.0,275.0
379,2017-02-10 12:00:00,Morrison Av- Sound View,R120,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Elevated,Bx,Parkchester/Soundview,40.829521,-73.874516,1510.0,723.0
380,2017-02-10 12:00:00,Mosholu Pkwy,R133,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Kingsbridge Heights/Bedford,40.87975,-73.88465500000001,2078.0,581.0
381,2017-02-10 12:00:00,Mt Eden Av,R308,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Fordham/University Heights,40.844434,-73.91468499999999,1402.0,620.0
382,2017-02-10 12:00:00,Myrtle - Willoughby Avs,R286,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Bedford Stuyvesant,40.694568,-73.949046,1868.0,345.0
383,2017-02-10 12:00:00,Myrtle - Wyckoff Avs,R137,"Myrtle Av, Canarsie",LM,ML,Manhattan Manhattan,Metropolitan Av Canarsie - Rockaway Parkway,BMT,Elevated,Bk,Bushwick,40.699622000000005,-73.9119855,4249.0,1639.0
384,2017-02-10 12:00:00,Myrtle Av,R378,Jamaica,JMZ,JMZ,Jamaica - Middle Village,Manhattan,BMT,Elevated,Bk,Bushwick,40.697207,-73.93565699999999,3665.0,745.0
385,2017-02-10 12:00:00,Neck Rd,R230,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Sheepshead Bay,40.595246,-73.955161,977.0,82.0
386,2017-02-10 12:00:00,Neptune Av,R426,6th Av - Culver,F,F,Manhattan,Stillwell Av,IND,Elevated,Bk,Coney Island,40.581011,-73.974574,472.0,98.0
387,2017-02-10 12:00:00,Nereid Av,R444,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Williamsbridge/Baychester,40.898379,-73.854376,694.0,209.0
388,2017-02-10 12:00:00,Nevins St,R056,Eastern Pky,2345,2345,Manhattan,Flatbush - Utica - New Lots,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.688246,-73.980492,2165.0,2230.0
389,2017-02-10 12:00:00,New Lots Av,R069,Eastern Pky,3,3,Manhattan,,IRT,Elevated,Bk,East New York/Starrett City,40.666235,-73.884079,1449.0,669.0
390,2017-02-10 12:00:00,New Lots Av,R375,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Elevated,Bk,Brownsville,40.658733000000005,-73.899232,1091.0,796.0
391,2017-02-10 12:00:00,Newkirk Av,R135,Nostrand,25,25,Manhattan,Flatbush,IRT,Subway,Bk,East Flatbush,40.639967,-73.948411,1942.0,681.0
392,2017-02-10 12:00:00,Newkirk Plaza,R149,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.635082,-73.962793,2940.0,1349.0
393,2017-02-10 12:00:00,Northern Blvd,R298,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Woodside/Sunnyside,40.752885,-73.906006,1826.0,850.0
394,2017-02-10 12:00:00,Norwood - 205 St,R157,Concourse,D,D,,Manhattan,IND,Subway,Bx,Kingsbridge Heights/Bedford,40.874811,-73.878855,1987.0,644.0
395,2017-02-10 12:00:00,Norwood Av,R436,Jamaica,JZ,JZ,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.68141,-73.880039,736.0,498.0
396,2017-02-10 12:00:00,Nostrand Av,R061,Eastern Pky,3,3,Manhattan,New Lots,IRT,Subway,Bk,Crown Heights/Prospect Heights,40.669847,-73.950466,934.0,529.0
