Date,Hour,Station,DelayMinutes
2023-07-07,17,Zhongxiao Fuxing,7.5
2023-07-07,17,Dongmen,10.5
2023-07-07,17,Zhongshan,11.3
2023-07-07,17,Zhishan,8.9
2023-07-07,17,Daqiaotou,3.7
2023-07-07,17,Xindian District Office,6.0
2023-07-07,18,Banqiao,3.0
2023-07-07,18,Nanjing Fuxing,10.3
2023-07-07,18,Dongmen,17.7
2023-07-07,18,Beitou,11.9
2023-07-07,18,Yuanshan,1.8
2023-07-07,18,Daqiaotou,8.7
2023-07-07,18,Taipei Zoo,9.8
2023-07-07,19,Ximen,5.1
2023-07-07,19,Nanjing Fuxing,1.5
2023-07-07,19,Xindian,10.3
2023-07-07,19,Taipei Zoo,15.0
2023-07-07,20,Guting,8.4
2023-07-07,20,Yongning,6.5
2023-07-07,20,Songshan Airport,1.5
2023-07-07,20,Qizhang,4.7
2023-07-07,20,Nangang Exhibition Center,5.3
2023-07-07,20,Taipei Zoo,9.6
2023-07-07,21,Zhongxiao Fuxing,3.0
2023-07-07,21,Shilin,17.0
2023-07-07,21,Jiantan,5.3
2023-07-07,21,Tamsui,4.9
2023-07-07,21,Daqiaotou,9.4
2023-07-07,21,Taipei Zoo,0.8
2023-07-07,22,Dongmen,2.1
2023-07-07,23,Taipei Main Station,7.6
2023-07-08,0,Beitou,5.2
2023-07-08,0,Yuanshan,5.8
2023-07-08,1,Taipei Main Station,1.6
2023-07-08,3,Xiaobitan,5.0
2023-07-08,4,Yuanshan,3.8
2023-07-08,4,Taipei Zoo,1.6
2023-07-08,6,Ximen,0.6
2023-07-08,6,Songshan Airport,3.3
2023-07-08,7,Jingmei,3.9
2023-07-08,8,Zhongshan,3.7
2023-07-08,8,Songshan Airport,1.9
2023-07-08,8,Xiaobitan,17.4
2023-07-08,9,Da'an,2.8
2023-07-08,9,Jiantan,7.9
2023-07-08,9,Xindian,15.1
2023-07-08,9,Beitou,6.3
2023-07-08,9,Daqiaotou,7.5
2023-07-08,9,Nangang Exhibition Center,23.3
2023-07-08,9,Taipei Zoo,21.2
2023-07-08,10,Taipei Main Station,2.9
2023-07-08,10,Yongning,15.2
2023-07-08,10,Nangang,3.4
2023-07-08,10,Jiantan,13.5
2023-07-08,10,Beitou,44.4
2023-07-08,10,Daqiaotou,4.0
2023-07-08,11,Ximen,22.5
2023-07-08,11,Taipei City Hall,14.8
2023-07-08,11,Guting,10.5
2023-07-08,11,Dongmen,17.4
2023-07-08,11,Xindian,3.7
2023-07-08,11,Xiaobitan,3.9
2023-07-08,11,Yuanshan,4.7
2023-07-08,11,Qizhang,3.5
2023-07-08,12,Dongmen,0.7
2023-07-08,12,Zhongshan,4.6
2023-07-08,12,Shilin,10.1
2023-07-08,12,Gongguan,11.6
2023-07-08,12,Beitou,14.8
2023-07-08,12,Daqiaotou,14.5
2023-07-08,12,Wanlong,3.4
2023-07-08,12,Nangang Exhibition Center,5.9
2023-07-08,13,Taipei Zoo,12.0
2023-07-08,14,Dongmen,8.9
2023-07-08,14,Jiantan,3.5
2023-07-08,14,Xiaobitan,2.5
2023-07-08,15,Taipei Main Station,2.2
2023-07-08,15,Zhongxiao Fuxing,11.8
2023-07-08,15,Muzha,8.2
2023-07-08,15,Qizhang,1.4
2023-07-08,15,Nangang Exhibition Center,14.8
2023-07-08,16,Ximen,0.9
2023-07-08,16,Da'an,14.5
2023-07-08,16,Shilin,7.8
2023-07-08,16,Gongguan,13.1
2023-07-08,16,Qizhang,15.4
2023-07-08,17,Taipei City Hall,18.9
2023-07-08,17,Nanjing Fuxing,6.9
2023-07-08,17,Beitou,9.3
2023-07-08,17,Zhishan,14.9
2023-07-08,17,Taipei Zoo,6.9
2023-07-08,18,Zhongxiao Fuxing,25.4
2023-07-08,18,Nanjing Fuxing,1.9
2023-07-08,18,Da'an,7.0
2023-07-08,19,Taipei City Hall,7.5
2023-07-08,19,Da'an,3.8
2023-07-08,19,Jiantan,12.7
2023-07-08,19,Beitou,0.8
2023-07-08,20,Taipei City Hall,9.3
2023-07-08,20,Jiantan,4.2
2023-07-08,20,Xindian,4.4
2023-07-08,20,Xiaobitan,20.3
2023-07-08,20,Jingmei,2.0
2023-07-08,20,Xindian District Office,7.8
2023-07-08,21,Zhongshan,8.7
2023-07-08,21,Daqiaotou,0.8
2023-07-08,21,Jingmei,1.3
2023-07-08,22,Yongning,5.0
2023-07-08,22,Yuanshan,7.6
2023-07-08,22,Xindian District Office,5.5
2023-07-09,0,Taipei City Hall,3.0
2023-07-09,0,Songshan Airport,2.8
2023-07-09,0,Xindian District Office,0.9
2023-07-09,1,Shilin,1.6
2023-07-09,2,Qizhang,2.0
2023-07-09,3,Banqiao,4.6
2023-07-09,3,Guting,0.5
2023-07-09,3,Da'an,5.7
2023-07-09,4,Ximen,5.9
2023-07-09,5,Jiantan,7.5
2023-07-09,5,Xiaobitan,4.5
2023-07-09,5,Qizhang,3.1
2023-07-09,6,Zhishan,6.5
2023-07-09,7,Dongmen,1.5
2023-07-09,7,Songshan Airport,8.5
2023-07-09,7,Jingmei,6.2
2023-07-09,8,Ximen,2.1
2023-07-09,8,Nanjing Fuxing,4.1
2023-07-09,9,Yongning,1.7
2023-07-09,9,Tamsui,0.9
2023-07-09,9,Zhishan,1.4
2023-07-09,9,Jingmei,0.9
2023-07-09,10,Tamsui,9.8
2023-07-09,10,Zhishan,6.2
2023-07-09,11,Taipei City Hall,3.7
2023-07-09,11,Gongguan,9.9
2023-07-09,11,Yongning,3.1
2023-07-09,11,Nangang,4.2
2023-07-09,11,Beitou,3.2
2023-07-09,11,Xiaobitan,8.8
2023-07-09,11,Zhishan,5.7
2023-07-09,12,Banqiao,7.0
2023-07-09,12,Nanjing Fuxing,2.8
2023-07-09,12,Zhongshan,6.1
2023-07-09,12,Jiantan,6.7
2023-07-09,13,Zhongxiao Fuxing,10.0
2023-07-09,13,Ximen,3.1
2023-07-09,13,Guting,3.1
2023-07-09,13,Gongguan,6.0
2023-07-09,13,Songshan Airport,6.9
2023-07-09,13,Tamsui,4.0
2023-07-09,13,Xiaobitan,9.1
2023-07-09,14,Zhongxiao Fuxing,2.0
2023-07-09,14,Da'an,11.4
2023-07-09,14,Gongguan,15.8
2023-07-09,14,Songshan Airport,2.9
2023-07-09,14,Taipei Zoo,10.9
2023-07-09,15,Taipei Main Station,2.8
2023-07-09,15,Guting,16.2
2023-07-09,15,Yongning,5.7
2023-07-09,15,Xiaobitan,6.1
2023-07-09,15,Jingmei,3.2
2023-07-09,15,Nangang Exhibition Center,15.5
2023-07-09,15,Taipei Zoo,3.3
2023-07-09,16,Zhongxiao Fuxing,14.1
2023-07-09,16,Songshan Airport,9.0
2023-07-09,16,Xindian,4.1
2023-07-09,16,Yuanshan,6.0
2023-07-09,16,Wanlong,5.5
2023-07-09,16,Nangang Exhibition Center,9.1
2023-07-09,17,Taipei Main Station,3.9
2023-07-09,17,Taipei City Hall,3.7
2023-07-09,17,Dongmen,10.3
2023-07-09,17,Gongguan,3.5
2023-07-09,17,Yongning,6.8
2023-07-09,17,Nangang,13.8
2023-07-09,17,Yuanshan,13.4
2023-07-09,18,Taipei Main Station,14.1
2023-07-09,18,Gongguan,13.3
2023-07-09,18,Yuanshan,13.9
2023-07-09,18,Jingmei,6.7
2023-07-09,18,Xindian District Office,9.8
2023-07-09,18,Nangang Exhibition Center,14.1
2023-07-09,18,Taipei Zoo,8.5
2023-07-09,19,Ximen,2.8
2023-07-09,19,Nanjing Fuxing,6.1
2023-07-09,19,Yongning,10.3
2023-07-09,19,Beitou,22.6
2023-07-09,19,Xiaobitan,7.2
2023-07-09,19,Xindian District Office,5.2
2023-07-09,19,Taipei Zoo,15.3
2023-07-09,20,Beitou,4.5
2023-07-09,20,Tamsui,7.7
2023-07-09,21,Nanjing Fuxing,2.2
2023-07-09,21,Dongmen,21.6
2023-07-09,22,Yongning,1.1
2023-07-09,22,Xindian District Office,3.6
2023-07-10,0,Taipei City Hall,1.4
2023-07-10,0,Yongning,1.6
2023-07-10,1,Qizhang,2.3
2023-07-10,5,Guting,4.5
2023-07-10,6,Taipei City Hall,4.4
2023-07-10,6,Daqiaotou,1.6
2023-07-10,7,Taipei Main Station,2.8
2023-07-10,7,Zhongxiao Fuxing,1.5
2023-07-10,7,Zhongshan,6.2
2023-07-10,7,Muzha,13.9
2023-07-10,7,Qizhang,6.4
2023-07-10,7,Nangang Exhibition Center,11.3
2023-07-10,8,Nanjing Fuxing,20.3
2023-07-10,8,Yongning,13.7
2023-07-10,8,Jiantan,10.6
2023-07-10,8,Muzha,11.1
2023-07-10,8,Beitou,21.4
2023-07-10,8,Tamsui,6.3
2023-07-10,8,Xiaobitan,11.8
2023-07-10,8,Zhishan,10.6
2023-07-10,8,Qizhang,4.5
2023-07-10,9,Banqiao,6.5
2023-07-10,9,Guting,7.6
2023-07-10,9,Gongguan,14.1
2023-07-10,9,Daqiaotou,2.1
2023-07-10,9,Wanlong,22.4
2023-07-10,9,Jingmei,15.1
2023-07-10,9,Nangang Exhibition Center,4.9
2023-07-10,10,Xindian District Office,4.3
2023-07-10,11,Da'an,14.1
2023-07-10,11,Daqiaotou,3.6
2023-07-10,11,Nangang Exhibition Center,1.0
2023-07-10,12,Da'an,2.8
2023-07-10,12,Zhongshan,4.7
2023-07-10,12,Jiantan,8.1
2023-07-10,12,Qizhang,5.4
2023-07-10,12,Nangang Exhibition Center,9.1
2023-07-10,13,Banqiao,5.3
2023-07-10,13,Daqiaotou,6.2
2023-07-10,14,Taipei City Hall,3.9
2023-07-10,14,Muzha,3.1
2023-07-10,15,Zhongxiao Fuxing,4.5
2023-07-10,15,Muzha,9.3
2023-07-10,15,Daqiaotou,7.3
2023-07-10,16,Taipei Main Station,6.2
2023-07-10,16,Zhongxiao Fuxing,6.2
2023-07-10,16,Ximen,12.9
2023-07-10,16,Banqiao,4.0
2023-07-10,16,Dongmen,7.3
2023-07-10,16,Xindian,9.0
2023-07-10,16,Daqiaotou,8.2
2023-07-10,16,Xindian District Office,6.7
2023-07-10,17,Zhongshan,20.7
2023-07-10,17,Yongning,39.1
2023-07-10,17,Songshan Airport,1.6
2023-07-10,17,Xindian,5.2
2023-07-10,17,Muzha,8.2
2023-07-10,17,Xiaobitan,5.8
2023-07-10,17,Yuanshan,6.4
2023-07-10,17,Daqiaotou,7.0
2023-07-10,17,Wanlong,13.4
2023-07-10,17,Qizhang,3.2
2023-07-10,17,Xindian District Office,6.0
2023-07-10,18,Taipei Main Station,3.6
2023-07-10,18,Nanjing Fuxing,0.5
2023-07-10,18,Dongmen,1.3
2023-07-10,18,Nangang,5.1
2023-07-10,18,Jiantan,14.2
2023-07-10,18,Tamsui,8.4
2023-07-10,18,Qizhang,5.2
2023-07-10,18,Taipei Zoo,10.6
2023-07-10,19,Banqiao,11.3
2023-07-10,19,Taipei City Hall,4.1
2023-07-10,19,Guting,0.5
2023-07-10,19,Dongmen,7.3
2023-07-10,19,Shilin,5.9
2023-07-10,19,Xindian,24.3
2023-07-10,19,Daqiaotou,7.8
2023-07-10,19,Wanlong,17.8
2023-07-10,19,Xindian District Office,13.7
2023-07-10,20,Taipei City Hall,4.5
2023-07-10,20,Guting,7.8
2023-07-10,20,Dongmen,10.2
2023-07-10,20,Zhongshan,4.9
2023-07-10,20,Nangang,3.0
2023-07-10,20,Daqiaotou,5.6
2023-07-10,21,Beitou,5.2
2023-07-10,21,Zhishan,14.5
2023-07-10,21,Nangang Exhibition Center,7.7
2023-07-10,22,Taipei Zoo,8.4
2023-07-10,23,Wanlong,4.4
2023-07-11,2,Guting,6.6
2023-07-11,2,Xindian,2.2
2023-07-11,5,Zhongxiao Fuxing,10.7
2023-07-11,5,Nanjing Fuxing,4.7
2023-07-11,5,Xiaobitan,2.1
2023-07-11,5,Daqiaotou,7.7
2023-07-11,6,Banqiao,3.4
2023-07-11,6,Dongmen,8.1
2023-07-11,6,Da'an,5.0
2023-07-11,7,Zhongxiao Fuxing,4.1
2023-07-11,7,Ximen,3.8
2023-07-11,7,Dongmen,38.4
2023-07-11,7,Gongguan,6.5
2023-07-11,7,Songshan Airport,9.9
2023-07-11,7,Yuanshan,10.9
2023-07-11,7,Zhishan,14.3
2023-07-11,7,Daqiaotou,7.9
2023-07-11,7,Qizhang,13.8
2023-07-11,8,Zhongxiao Fuxing,12.9
2023-07-11,8,Banqiao,11.0
2023-07-11,8,Nanjing Fuxing,12.9
2023-07-11,8,Da'an,4.7
2023-07-11,8,Jiantan,9.3
2023-07-11,8,Muzha,1.8
2023-07-11,8,Xiaobitan,22.1
2023-07-11,8,Yuanshan,36.8
2023-07-11,8,Wanlong,19.8
2023-07-11,8,Qizhang,6.5
2023-07-11,9,Shilin,6.6
2023-07-11,9,Songshan Airport,10.8
2023-07-11,9,Zhishan,1.9
2023-07-11,9,Qizhang,8.0
2023-07-11,10,Zhongshan,5.6
2023-07-11,10,Jiantan,2.0
2023-07-11,11,Dongmen,8.6
2023-07-11,11,Tamsui,5.7
2023-07-11,12,Nanjing Fuxing,3.0
2023-07-11,12,Nangang,14.2
2023-07-11,12,Jiantan,1.3
2023-07-11,12,Yuanshan,1.3
2023-07-11,12,Wanlong,10.8
2023-07-11,12,Nangang Exhibition Center,6.8
2023-07-11,13,Gongguan,1.4
2023-07-11,14,Zhongxiao Fuxing,5.9
2023-07-11,14,Dongmen,9.4
2023-07-11,14,Shilin,4.7
2023-07-11,14,Songshan Airport,0.8
2023-07-11,14,Jingmei,6.4
2023-07-11,15,Nanjing Fuxing,5.8
2023-07-11,15,Dongmen,9.8
2023-07-11,15,Da'an,5.4
2023-07-11,15,Muzha,4.8
2023-07-11,15,Zhishan,4.6
2023-07-11,16,Jiantan,9.0
2023-07-11,16,Taipei Zoo,6.6
2023-07-11,17,Zhongxiao Fuxing,7.2
2023-07-11,17,Nanjing Fuxing,7.4
2023-07-11,17,Gongguan,6.7
2023-07-11,17,Nangang,5.2
2023-07-11,17,Muzha,22.3
2023-07-11,17,Beitou,6.1
2023-07-11,17,Yuanshan,8.5
2023-07-11,17,Zhishan,6.3
2023-07-11,18,Taipei Main Station,8.1
2023-07-11,18,Ximen,8.0
2023-07-11,18,Banqiao,18.6
2023-07-11,18,Nanjing Fuxing,3.5
2023-07-11,18,Da'an,12.3
2023-07-11,18,Daqiaotou,12.3
2023-07-11,18,Xindian District Office,7.2
2023-07-11,19,Zhongxiao Fuxing,7.1
2023-07-11,19,Ximen,15.2
2023-07-11,19,Beitou,6.4
2023-07-11,19,Wanlong,6.1
2023-07-11,19,Jingmei,10.5
2023-07-11,19,Nangang Exhibition Center,19.9
2023-07-11,20,Daqiaotou,3.9
2023-07-11,20,Jingmei,8.0
2023-07-11,20,Qizhang,3.2
2023-07-11,21,Shilin,8.2
2023-07-11,21,Jiantan,4.2
2023-07-11,21,Xiaobitan,3.9
2023-07-11,21,Jingmei,2.2
2023-07-11,22,Taipei Main Station,12.2
2023-07-11,22,Da'an,9.3
2023-07-11,22,Yongning,2.5
2023-07-11,23,Jiantan,4.5
2023-07-11,23,Tamsui,4.8
2023-07-11,23,Jingmei,1.1
2023-07-12,3,Taipei City Hall,7.3
2023-07-12,4,Nangang Exhibition Center,7.8
2023-07-12,5,Nangang,1.9
2023-07-12,6,Banqiao,2.3
2023-07-12,6,Xiaobitan,2.7
2023-07-12,7,Xindian,21.5
2023-07-12,7,Tamsui,8.4
2023-07-12,7,Jingmei,12.7
2023-07-12,8,Zhongxiao Fuxing,4.1
2023-07-12,8,Ximen,28.9
2023-07-12,8,Nanjing Fuxing,5.3
2023-07-12,8,Jingmei,16.7
2023-07-12,8,Qizhang,8.2
2023-07-12,8,Nangang Exhibition Center,5.8
2023-07-12,9,Ximen,8.4
2023-07-12,9,Beitou,19.2
2023-07-12,9,Zhishan,16.6
2023-07-12,9,Qizhang,9.4
2023-07-12,10,Da'an,0.7
2023-07-12,10,Xindian,3.6
2023-07-12,11,Ximen,8.4
2023-07-12,11,Banqiao,12.5
2023-07-12,11,Beitou,9.3
2023-07-12,11,Qizhang,5.1
2023-07-12,12,Dongmen,3.5
2023-07-12,12,Xiaobitan,20.4
2023-07-12,12,Daqiaotou,27.6
2023-07-12,12,Taipei Zoo,16.0
2023-07-12,13,Ximen,11.0
2023-07-12,13,Gongguan,11.4
2023-07-12,13,Songshan Airport,9.8
2023-07-12,13,Jingmei,4.5
2023-07-12,14,Yongning,1.9
2023-07-12,14,Jingmei,9.5
2023-07-12,14,Qizhang,6.3
2023-07-12,14,Xindian District Office,6.3
2023-07-12,15,Taipei Main Station,2.1
2023-07-12,15,Da'an,16.1
2023-07-12,15,Xindian,6.0
2023-07-12,15,Xiaobitan,1.1
2023-07-12,15,Qizhang,6.8
2023-07-12,15,Taipei Zoo,17.6
2023-07-12,16,Taipei Main Station,9.5
2023-07-12,16,Tamsui,3.2
2023-07-12,16,Nangang Exhibition Center,2.5
2023-07-12,17,Taipei Main Station,4.3
2023-07-12,17,Ximen,2.3
2023-07-12,17,Da'an,6.2
2023-07-12,17,Yuanshan,12.1
2023-07-12,17,Xindian District Office,9.1
2023-07-12,18,Zhongxiao Fuxing,20.5
2023-07-12,18,Gongguan,3.5
2023-07-12,18,Tamsui,9.2
2023-07-12,18,Jingmei,23.2
2023-07-12,19,Banqiao,3.2
2023-07-12,19,Taipei City Hall,11.7
2023-07-12,19,Shilin,22.9
2023-07-12,19,Nangang,21.3
2023-07-12,19,Songshan Airport,6.6
2023-07-12,19,Xindian,29.4
2023-07-12,19,Taipei Zoo,4.1
2023-07-12,20,Taipei City Hall,6.8
2023-07-12,20,Guting,11.8
2023-07-12,21,Songshan Airport,6.0
2023-07-12,21,Xiaobitan,7.8
2023-07-12,21,Wanlong,5.4
2023-07-12,22,Muzha,9.2
2023-07-13,2,Yongning,3.6
2023-07-13,2,Muzha,2.7
2023-07-13,2,Beitou,5.1
2023-07-13,2,Wanlong,1.4
2023-07-13,3,Yongning,0.4
2023-07-13,4,Nangang Exhibition Center,6.8
2023-07-13,5,Qizhang,2.1
2023-07-13,6,Taipei City Hall,2.3
2023-07-13,6,Da'an,9.1
2023-07-13,6,Zhongshan,12.7
2023-07-13,6,Yuanshan,1.2
2023-07-13,6,Qizhang,21.3
2023-07-13,7,Taipei City Hall,13.3
2023-07-13,7,Guting,3.9
2023-07-13,7,Da'an,13.4
2023-07-13,7,Muzha,13.7
2023-07-13,7,Jingmei,5.6
2023-07-13,8,Ximen,8.5
2023-07-13,8,Banqiao,8.9
2023-07-13,8,Nanjing Fuxing,4.2
2023-07-13,8,Muzha,3.7
2023-07-13,8,Zhishan,7.6
2023-07-13,8,Daqiaotou,12.0
2023-07-13,8,Qizhang,2.1
2023-07-13,9,Xiaobitan,14.0
2023-07-13,9,Daqiaotou,6.5
2023-07-13,10,Zhongshan,3.1
2023-07-13,10,Xiaobitan,3.8
2023-07-13,10,Wanlong,2.4
2023-07-13,10,Nangang Exhibition Center,0.8
2023-07-13,11,Yongning,1.2
2023-07-13,11,Daqiaotou,3.1
2023-07-13,11,Qizhang,6.7
2023-07-13,12,Taipei City Hall,8.7
2023-07-13,12,Songshan Airport,2.3
2023-07-13,13,Taipei Main Station,11.8
2023-07-13,13,Shilin,4.2
2023-07-13,13,Muzha,5.4
2023-07-13,14,Banqiao,2.0
2023-07-13,14,Taipei City Hall,5.6
2023-07-13,14,Dongmen,8.0
2023-07-13,14,Da'an,22.9
2023-07-13,14,Shilin,3.6
2023-07-13,14,Songshan Airport,1.4
2023-07-13,14,Jiantan,2.9
2023-07-13,14,Muzha,17.6
2023-07-13,15,Ximen,4.5
2023-07-13,15,Banqiao,4.2
2023-07-13,15,Nanjing Fuxing,12.7
2023-07-13,15,Da'an,3.9
2023-07-13,15,Zhishan,3.8
2023-07-13,16,Dongmen,28.2
2023-07-13,16,Yongning,16.2
2023-07-13,16,Xindian District Office,4.7
2023-07-13,17,Yongning,10.3
2023-07-13,17,Songshan Airport,26.0
2023-07-13,17,Beitou,2.3
2023-07-13,17,Tamsui,11.0
2023-07-13,17,Wanlong,13.5
2023-07-13,17,Jingmei,19.3
2023-07-13,17,Xindian District Office,11.9
2023-07-13,18,Guting,4.5
2023-07-13,18,Shilin,15.5
2023-07-13,18,Nangang,5.2
2023-07-13,18,Daqiaotou,10.2
2023-07-13,18,Xindian District Office,12.5
2023-07-13,18,Taipei Zoo,2.4
2023-07-13,19,Banqiao,18.4
2023-07-13,19,Taipei City Hall,9.0
2023-07-13,19,Nangang,6.9
2023-07-13,19,Jiantan,12.1
2023-07-13,19,Beitou,9.0
2023-07-13,19,Tamsui,3.2
2023-07-13,19,Yuanshan,12.2
2023-07-13,19,Zhishan,21.2
2023-07-13,19,Qizhang,28.1
2023-07-13,20,Banqiao,0.6
2023-07-13,20,Songshan Airport,10.3
2023-07-13,21,Banqiao,7.8
2023-07-13,21,Taipei City Hall,3.4
2023-07-13,23,Xindian,7.0
2023-07-13,23,Qizhang,8.7
2023-07-14,1,Shilin,2.3
2023-07-14,2,Taipei Zoo,7.7
2023-07-14,3,Xiaobitan,1.4
2023-07-14,4,Ximen,7.4
2023-07-14,5,Jiantan,4.3
2023-07-14,6,Dongmen,5.1
2023-07-14,6,Jingmei,10.4
2023-07-14,7,Gongguan,4.7
2023-07-14,7,Yongning,7.3
2023-07-14,7,Xiaobitan,2.2
2023-07-14,7,Zhishan,10.3
2023-07-14,8,Ximen,32.0
2023-07-14,8,Dongmen,5.1
2023-07-14,8,Jiantan,7.4
2023-07-14,8,Beitou,14.3
2023-07-14,8,Yuanshan,9.4
2023-07-14,8,Xindian District Office,11.6
2023-07-14,9,Dongmen,4.5
2023-07-14,9,Xindian,27.2
2023-07-14,9,Jingmei,29.4
2023-07-14,9,Xindian District Office,2.5
2023-07-14,10,Ximen,5.5
2023-07-14,10,Dongmen,19.0
2023-07-14,10,Zhongshan,5.5
2023-07-14,10,Yongning,0.6
2023-07-14,10,Daqiaotou,4.4
2023-07-14,10,Xindian District Office,7.3
2023-07-14,11,Taipei City Hall,2.3
2023-07-14,11,Shilin,4.4
2023-07-14,11,Muzha,7.4
2023-07-14,11,Beitou,9.8
2023-07-14,12,Ximen,2.1
2023-07-14,12,Guting,7.7
2023-07-14,12,Yuanshan,7.6
2023-07-14,13,Gongguan,1.3
2023-07-14,13,Muzha,2.0
2023-07-14,13,Beitou,4.8
2023-07-14,13,Wanlong,10.7
2023-07-14,14,Taipei City Hall,10.0
2023-07-14,14,Nanjing Fuxing,3.3
2023-07-14,14,Gongguan,11.1
2023-07-14,15,Zhongshan,13.0
2023-07-14,15,Jiantan,5.8
2023-07-14,15,Xindian,11.0
2023-07-14,15,Beitou,3.5
2023-07-14,15,Xiaobitan,10.9
2023-07-14,15,Daqiaotou,1.8
2023-07-14,16,Banqiao,13.8
2023-07-14,16,Xindian,5.4
2023-07-14,16,Muzha,4.2
2023-07-14,16,Tamsui,6.8
2023-07-14,16,Qizhang,2.2
2023-07-14,17,Ximen,27.2
2023-07-14,17,Guting,6.8
2023-07-14,17,Dongmen,3.2
2023-07-14,17,Zhongshan,1.0
2023-07-14,17,Gongguan,9.4
2023-07-14,17,Xiaobitan,4.2
2023-07-14,17,Qizhang,16.5
2023-07-14,17,Taipei Zoo,25.3
2023-07-14,18,Da'an,22.6
2023-07-14,18,Gongguan,7.6
2023-07-14,18,Nangang Exhibition Center,13.1
2023-07-14,19,Zhongxiao Fuxing,10.7
2023-07-14,19,Ximen,9.4
2023-07-14,19,Dongmen,9.7
2023-07-14,19,Zhongshan,9.4
2023-07-14,19,Nangang,18.1
2023-07-14,19,Jiantan,15.2
2023-07-14,19,Muzha,10.1
2023-07-14,19,Jingmei,11.8
2023-07-14,20,Banqiao,5.1
2023-07-14,20,Muzha,5.8
2023-07-14,20,Qizhang,8.7
2023-07-14,21,Ximen,10.1
2023-07-14,21,Zhongshan,6.2
2023-07-14,21,Nangang,11.4
2023-07-14,21,Beitou,7.3
2023-07-14,21,Xiaobitan,3.0
2023-07-14,21,Yuanshan,3.7
2023-07-14,21,Jingmei,20.1
2023-07-14,22,Taipei Main Station,4.2
2023-07-14,22,Zhongxiao Fuxing,19.2
2023-07-14,22,Taipei Zoo,1.3
2023-07-14,23,Yuanshan,5.0
2023-07-14,23,Daqiaotou,6.4
2023-07-14,23,Jingmei,2.2
2023-07-15,0,Nangang Exhibition Center,0.6
2023-07-15,1,Banqiao,1.2
2023-07-15,2,Banqiao,5.3
2023-07-15,2,Gongguan,4.8
2023-07-15,2,Yongning,2.4
2023-07-15,4,Nangang Exhibition Center,2.3
2023-07-15,5,Taipei Main Station,2.1
2023-07-15,5,Nangang,8.3
2023-07-15,5,Jiantan,6.4
2023-07-15,8,Jiantan,10.1
2023-07-15,9,Jiantan,22.9
2023-07-15,10,Ximen,3.0
2023-07-15,10,Nanjing Fuxing,25.5
2023-07-15,10,Muzha,1.9
2023-07-15,10,Wanlong,13.1
2023-07-15,11,Taipei Main Station,10.2
2023-07-15,11,Zhongxiao Fuxing,10.9
2023-07-15,11,Ximen,11.2
2023-07-15,11,Beitou,7.1
2023-07-15,11,Yuanshan,5.8
2023-07-15,11,Daqiaotou,2.8
2023-07-15,12,Zhongxiao Fuxing,16.7
2023-07-15,13,Ximen,7.7
2023-07-15,13,Zhongshan,5.0
2023-07-15,13,Beitou,2.1
2023-07-15,13,Daqiaotou,12.2
2023-07-15,13,Wanlong,28.3
2023-07-15,13,Jingmei,7.4
2023-07-15,13,Taipei Zoo,4.2
2023-07-15,14,Taipei City Hall,24.3
2023-07-15,14,Nanjing Fuxing,27.3
2023-07-15,14,Gongguan,5.9
2023-07-15,14,Jiantan,33.0
2023-07-15,14,Beitou,3.8
2023-07-15,14,Xiaobitan,6.7
2023-07-15,15,Zhongxiao Fuxing,2.4
2023-07-15,15,Dongmen,10.1
2023-07-15,15,Beitou,7.3
2023-07-15,15,Xiaobitan,7.5
2023-07-15,15,Jingmei,2.5
2023-07-15,15,Xindian District Office,19.5
2023-07-15,15,Nangang Exhibition Center,6.6
2023-07-15,16,Da'an,14.8
2023-07-15,16,Gongguan,5.8
2023-07-15,16,Songshan Airport,9.8
2023-07-15,17,Beitou,2.3
2023-07-15,17,Xiaobitan,2.9
2023-07-15,17,Yuanshan,6.1
2023-07-15,18,Guting,4.4
2023-07-15,18,Jiantan,8.1
2023-07-15,18,Tamsui,6.5
2023-07-15,19,Taipei Main Station,4.0
2023-07-15,19,Zhongxiao Fuxing,6.8
2023-07-15,19,Nanjing Fuxing,11.1
2023-07-15,19,Dongmen,5.2
2023-07-15,19,Da'an,8.2
2023-07-15,19,Zhongshan,5.7
2023-07-15,20,Dongmen,1.0
2023-07-15,20,Xiaobitan,7.3
2023-07-15,20,Daqiaotou,5.4
2023-07-15,20,Taipei Zoo,2.2
2023-07-15,21,Ximen,2.5
2023-07-15,21,Xiaobitan,2.6
2023-07-15,22,Taipei Main Station,5.3
2023-07-15,22,Taipei City Hall,2.7
2023-07-15,22,Shilin,11.4
2023-07-15,22,Nangang,5.1
2023-07-15,23,Xindian District Office,3.0
2023-07-16,0,Beitou,1.2
2023-07-16,1,Beitou,8.2
2023-07-16,2,Beitou,3.3
2023-07-16,4,Guting,8.2
2023-07-16,4,Xindian,4.5
2023-07-16,6,Jiantan,3.5
2023-07-16,6,Wanlong,4.7
2023-07-16,7,Muzha,7.4
2023-07-16,8,Ximen,5.8
2023-07-16,8,Banqiao,5.5
2023-07-16,8,Shilin,7.3
2023-07-16,8,Nangang,11.6
2023-07-16,8,Jiantan,10.3
2023-07-16,8,Daqiaotou,3.7
2023-07-16,8,Taipei Zoo,3.8
2023-07-16,9,Yongning,6.3
2023-07-16,9,Songshan Airport,10.7
2023-07-16,9,Beitou,8.3
2023-07-16,9,Xiaobitan,9.4
