Date,Hour,Station,Entries,Exits
2023-07-21,12,Gongguan,1314,1246
2023-07-21,12,Yongning,1288,1245
2023-07-21,12,Nangang,1170,1237
2023-07-21,12,Songshan Airport,1103,999
2023-07-21,12,Jiantan,986,892
2023-07-21,12,Xindian,1024,1028
2023-07-21,12,Muzha,846,784
2023-07-21,12,Beitou,739,754
2023-07-21,12,Tamsui,846,782
2023-07-21,12,Xiaobitan,422,363
2023-07-21,12,Yuanshan,687,597
2023-07-21,12,Zhishan,555,565
2023-07-21,12,Daqiaotou,601,547
2023-07-21,12,Wanlong,663,668
2023-07-21,12,Jingmei,695,619
2023-07-21,12,Qizhang,459,484
2023-07-21,12,Xindian District Office,554,566
2023-07-21,12,Nangang Exhibition Center,983,908
2023-07-21,12,Taipei Zoo,467,467
2023-07-21,13,Taipei Main Station,4490,4249
2023-07-21,13,Zhongxiao Fuxing,3100,3114
2023-07-21,13,Ximen,2741,2671
2023-07-21,13,Banqiao,2566,2322
2023-07-21,13,Taipei City Hall,2391,2232
2023-07-21,13,Nanjing Fuxing,2022,1904
2023-07-21,13,Guting,1784,1745
2023-07-21,13,Dongmen,1663,1575
2023-07-21,13,Da'an,1452,1490
2023-07-21,13,Zhongshan,1456,1406
2023-07-21,13,Shilin,1363,1396
2023-07-21,13,Gongguan,1231,1205
2023-07-21,13,Yongning,1214,1038
2023-07-21,13,Nangang,1192,1078
2023-07-21,13,Songshan Airport,1106,979
2023-07-21,13,Jiantan,1062,902
2023-07-21,13,Xindian,937,963
2023-07-21,13,Muzha,825,808
2023-07-21,13,Beitou,727,670
2023-07-21,13,Tamsui,834,799
2023-07-21,13,Xiaobitan,396,316
2023-07-21,13,Yuanshan,623,609
2023-07-21,13,Zhishan,552,547
2023-07-21,13,Daqiaotou,537,576
2023-07-21,13,Wanlong,621,636
2023-07-21,13,Jingmei,668,612
2023-07-21,13,Qizhang,444,463
2023-07-21,13,Xindian District Office,524,564
2023-07-21,13,Nangang Exhibition Center,919,843
2023-07-21,13,Taipei Zoo,477,423
2023-07-21,14,Taipei Main Station,4278,3986
2023-07-21,14,Zhongxiao Fuxing,2951,2714
2023-07-21,14,Ximen,2540,2528
2023-07-21,14,Banqiao,2354,2304
2023-07-21,14,Taipei City Hall,2269,2142
2023-07-21,14,Nanjing Fuxing,1947,1766
2023-07-21,14,Guting,1777,1695
2023-07-21,14,Dongmen,1519,1432
2023-07-21,14,Da'an,1386,1330
2023-07-21,14,Zhongshan,1418,1208
2023-07-21,14,Shilin,1312,1148
2023-07-21,14,Gongguan,1189,1221
2023-07-21,14,Yongning,1108,1079
2023-07-21,14,Nangang,1136,1056
2023-07-21,14,Songshan Airport,983,989
2023-07-21,14,Jiantan,956,907
2023-07-21,14,Xindian,970,908
2023-07-21,14,Muzha,831,752
2023-07-21,14,Beitou,716,624
2023-07-21,14,Tamsui,793,768
2023-07-21,14,Xiaobitan,337,301
2023-07-21,14,Yuanshan,596,578
2023-07-21,14,Zhishan,533,485
2023-07-21,14,Daqiaotou,535,481
2023-07-21,14,Wanlong,582,578
2023-07-21,14,Jingmei,624,532
2023-07-21,14,Qizhang,426,368
2023-07-21,14,Xindian District Office,526,462
2023-07-21,14,Nangang Exhibition Center,904,805
2023-07-21,14,Taipei Zoo,424,427
2023-07-21,15,Taipei Main Station,4545,4206
2023-07-21,15,Zhongxiao Fuxing,3230,3092
2023-07-21,15,Ximen,2856,2670
2023-07-21,15,Banqiao,2691,2302
2023-07-21,15,Taipei City Hall,2353,2280
2023-07-21,15,Nanjing Fuxing,2027,1973
2023-07-21,15,Guting,1893,1698
2023-07-21,15,Dongmen,1630,1577
2023-07-21,15,Da'an,1475,1315
2023-07-21,15,Zhongshan,1450,1393
2023-07-21,15,Shilin,1327,1310
2023-07-21,15,Gongguan,1312,1217
2023-07-21,15,Yongning,1201,1130
2023-07-21,15,Nangang,1118,1102
2023-07-21,15,Songshan Airport,1080,1058
2023-07-21,15,Jiantan,998,950
2023-07-21,15,Xindian,1014,1025
2023-07-21,15,Muzha,827,767
2023-07-21,15,Beitou,773,647
2023-07-21,15,Tamsui,780,738
2023-07-21,15,Xiaobitan,387,377
2023-07-21,15,Yuanshan,661,631
2023-07-21,15,Zhishan,533,480
2023-07-21,15,Daqiaotou,563,515
2023-07-21,15,Wanlong,638,617
2023-07-21,15,Jingmei,637,611
2023-07-21,15,Qizhang,472,439
2023-07-21,15,Xindian District Office,562,502
2023-07-21,15,Nangang Exhibition Center,920,836
2023-07-21,15,Taipei Zoo,426,433
2023-07-21,16,Taipei Main Station,5467,5281
2023-07-21,16,Zhongxiao Fuxing,3751,3646
2023-07-21,16,Ximen,3393,3096
2023-07-21,16,Banqiao,3042,2906
2023-07-21,16,Taipei City Hall,2803,2811
2023-07-21,16,Nanjing Fuxing,2404,2243
2023-07-21,16,Guting,2205,2182
2023-07-21,16,Dongmen,2007,1962
2023-07-21,16,Da'an,1706,1637
2023-07-21,16,Zhongshan,1725,1642
2023-07-21,16,Shilin,1656,1554
2023-07-21,16,Gongguan,1517,1532
2023-07-21,16,Yongning,1475,1282
2023-07-21,16,Nangang,1418,1365
2023-07-21,16,Songshan Airport,1291,1202
2023-07-21,16,Jiantan,1200,1202
2023-07-21,16,Xindian,1243,1197
2023-07-21,16,Muzha,988,861
2023-07-21,16,Beitou,861,843
2023-07-21,16,Tamsui,987,912
2023-07-21,16,Xiaobitan,408,428
2023-07-21,16,Yuanshan,740,728
2023-07-21,16,Zhishan,627,650
2023-07-21,16,Daqiaotou,659,625
2023-07-21,16,Wanlong,751,759
2023-07-21,16,Jingmei,793,749
2023-07-21,16,Qizhang,555,531
2023-07-21,16,Xindian District Office,622,613
2023-07-21,16,Nangang Exhibition Center,1095,994
2023-07-21,16,Taipei Zoo,580,514
2023-07-21,17,Taipei Main Station,7825,7142
2023-07-21,17,Zhongxiao Fuxing,5259,5066
2023-07-21,17,Ximen,4589,4245
2023-07-21,17,Banqiao,4285,4183
2023-07-21,17,Taipei City Hall,3997,3799
2023-07-21,17,Nanjing Fuxing,3382,3277
2023-07-21,17,Guting,3068,2829
2023-07-21,17,Dongmen,2828,2645
2023-07-21,17,Da'an,2436,2291
2023-07-21,17,Zhongshan,2501,2371
2023-07-21,17,Shilin,2362,2255
2023-07-21,17,Gongguan,2230,2080
2023-07-21,17,Yongning,2066,1959
2023-07-21,17,Nangang,2012,1931
2023-07-21,17,Songshan Airport,1856,1756
2023-07-21,17,Jiantan,1686,1574
2023-07-21,17,Xindian,1765,1527
2023-07-21,17,Muzha,1416,1419
2023-07-21,17,Beitou,1248,1232
2023-07-21,17,Tamsui,1349,1417
2023-07-21,17,Xiaobitan,609,560
2023-07-21,17,Yuanshan,1116,1036
2023-07-21,17,Zhishan,942,872
2023-07-21,17,Daqiaotou,927,830
2023-07-21,17,Wanlong,1046,1031
2023-07-21,17,Jingmei,1133,994
2023-07-21,17,Qizhang,796,742
2023-07-21,17,Xindian District Office,905,903
2023-07-21,17,Nangang Exhibition Center,1535,1531
2023-07-21,17,Taipei Zoo,733,753
2023-07-21,18,Taipei Main Station,10509,9752
2023-07-21,18,Zhongxiao Fuxing,7202,6650
2023-07-21,18,Ximen,6291,5887
2023-07-21,18,Banqiao,5985,5792
2023-07-21,18,Taipei City Hall,5454,5096
2023-07-21,18,Nanjing Fuxing,4690,4517
2023-07-21,18,Guting,4150,4140
2023-07-21,18,Dongmen,3777,3568
2023-07-21,18,Da'an,3173,3057
2023-07-21,18,Zhongshan,3427,3065
2023-07-21,18,Shilin,3157,2960
2023-07-21,18,Gongguan,2917,2929
2023-07-21,18,Yongning,2692,2663
2023-07-21,18,Nangang,2680,2641
2023-07-21,18,Songshan Airport,2556,2362
2023-07-21,18,Jiantan,2344,2094
2023-07-21,18,Xindian,2359,2249
2023-07-21,18,Muzha,1863,1841
2023-07-21,18,Beitou,1719,1560
2023-07-21,18,Tamsui,1910,1805
2023-07-21,18,Xiaobitan,856,812
2023-07-21,18,Yuanshan,1465,1414
2023-07-21,18,Zhishan,1278,1206
2023-07-21,18,Daqiaotou,1282,1218
2023-07-21,18,Wanlong,1447,1446
2023-07-21,18,Jingmei,1449,1381
2023-07-21,18,Qizhang,1028,926
2023-07-21,18,Xindian District Office,1229,1201
2023-07-21,18,Nangang Exhibition Center,2099,2009
2023-07-21,18,Taipei Zoo,976,1045
2023-07-21,19,Taipei Main Station,8078,7769
2023-07-21,19,Zhongxiao Fuxing,5420,5445
2023-07-21,19,Ximen,4903,4728
2023-07-21,19,Banqiao,4601,4381
2023-07-21,19,Taipei City Hall,4325,4084
2023-07-21,19,Nanjing Fuxing,3687,3344
2023-07-21,19,Guting,3348,3276
2023-07-21,19,Dongmen,2836,2970
2023-07-21,19,Da'an,2531,2547
2023-07-21,19,Zhongshan,2583,2648
2023-07-21,19,Shilin,2348,2272
2023-07-21,19,Gongguan,2306,2009
2023-07-21,19,Yongning,2178,1929
2023-07-21,19,Nangang,2088,1957
2023-07-21,19,Songshan Airport,1991,1800
2023-07-21,19,Jiantan,1776,1685
2023-07-21,19,Xindian,1831,1612
2023-07-21,19,Muzha,1441,1395
2023-07-21,19,Beitou,1365,1217
2023-07-21,19,Tamsui,1520,1315
2023-07-21,19,Xiaobitan,680,616
2023-07-21,19,Yuanshan,1174,1087
2023-07-21,19,Zhishan,999,876
2023-07-21,19,Daqiaotou,1014,896
2023-07-21,19,Wanlong,1148,1170
2023-07-21,19,Jingmei,1175,1061
2023-07-21,19,Qizhang,831,785
2023-07-21,19,Xindian District Office,997,901
2023-07-21,19,Nangang Exhibition Center,1689,1598
2023-07-21,19,Taipei Zoo,863,723
2023-07-21,20,Taipei Main Station,5442,5133
2023-07-21,20,Zhongxiao Fuxing,3645,3519
2023-07-21,20,Ximen,3278,3075
2023-07-21,20,Banqiao,2959,2826
2023-07-21,20,Taipei City Hall,2903,2714
2023-07-21,20,Nanjing Fuxing,2409,2357
2023-07-21,20,Guting,2202,2083
2023-07-21,20,Dongmen,2037,1887
2023-07-21,20,Da'an,1804,1641
2023-07-21,20,Zhongshan,1805,1565
2023-07-21,20,Shilin,1623,1510
2023-07-21,20,Gongguan,1539,1495
2023-07-21,20,Yongning,1368,1338
2023-07-21,20,Nangang,1432,1291
2023-07-21,20,Songshan Airport,1310,1234
2023-07-21,20,Jiantan,1169,1128
2023-07-21,20,Xindian,1254,1115
2023-07-21,20,Muzha,918,846
2023-07-21,20,Beitou,944,798
2023-07-21,20,Tamsui,950,978
2023-07-21,20,Xiaobitan,390,424
2023-07-21,20,Yuanshan,744,694
2023-07-21,20,Zhishan,676,656
2023-07-21,20,Daqiaotou,671,712
2023-07-21,20,Wanlong,773,709
2023-07-21,20,Jingmei,799,739
2023-07-21,20,Qizhang,531,502
2023-07-21,20,Xindian District Office,654,639
2023-07-21,20,Nangang Exhibition Center,1032,1040
2023-07-21,20,Taipei Zoo,536,497
2023-07-21,21,Taipei Main Station,3577,3358
2023-07-21,21,Zhongxiao Fuxing,2500,2358
2023-07-21,21,Ximen,2168,2086
2023-07-21,21,Banqiao,2016,1954
2023-07-21,21,Taipei City Hall,1954,1727
2023-07-21,21,Nanjing Fuxing,1585,1462
2023-07-21,21,Guting,1419,1416
2023-07-21,21,Dongmen,1207,1198
2023-07-21,21,Da'an,1139,1071
2023-07-21,21,Zhongshan,1133,1146
2023-07-21,21,Shilin,1051,997
2023-07-21,21,Gongguan,1038,923
2023-07-21,21,Yongning,950,906
2023-07-21,21,Nangang,946,936
2023-07-21,21,Songshan Airport,892,872
2023-07-21,21,Jiantan,836,757
2023-07-21,21,Xindian,722,713
2023-07-21,21,Muzha,658,655
2023-07-21,21,Beitou,554,619
2023-07-21,21,Tamsui,659,649
2023-07-21,21,Xiaobitan,270,265
2023-07-21,21,Yuanshan,529,455
2023-07-21,21,Zhishan,437,411
2023-07-21,21,Daqiaotou,448,405
2023-07-21,21,Wanlong,524,460
2023-07-21,21,Jingmei,488,458
2023-07-21,21,Qizhang,391,362
2023-07-21,21,Xindian District Office,415,418
2023-07-21,21,Nangang Exhibition Center,742,723
2023-07-21,21,Taipei Zoo,374,384
2023-07-21,22,Taipei Main Station,2285,2216
2023-07-21,22,Zhongxiao Fuxing,1564,1369
2023-07-21,22,Ximen,1338,1346
2023-07-21,22,Banqiao,1277,1177
2023-07-21,22,Taipei City Hall,1138,1077
2023-07-21,22,Nanjing Fuxing,1016,1016
2023-07-21,22,Guting,923,917
2023-07-21,22,Dongmen,818,835
2023-07-21,22,Da'an,782,715
2023-07-21,22,Zhongshan,720,622
2023-07-21,22,Shilin,684,599
2023-07-21,22,Gongguan,635,631
2023-07-21,22,Yongning,589,577
2023-07-21,22,Nangang,583,577
2023-07-21,22,Songshan Airport,511,476
2023-07-21,22,Jiantan,484,478
2023-07-21,22,Xindian,494,498
2023-07-21,22,Muzha,384,341
2023-07-21,22,Beitou,369,348
2023-07-21,22,Tamsui,381,376
2023-07-21,22,Xiaobitan,226,177
2023-07-21,22,Yuanshan,309,283
2023-07-21,22,Zhishan,270,251
2023-07-21,22,Daqiaotou,289,237
2023-07-21,22,Wanlong,318,294
2023-07-21,22,Jingmei,341,298
2023-07-21,22,Qizhang,231,205
2023-07-21,22,Xindian District Office,284,246
2023-07-21,22,Nangang Exhibition Center,450,462
2023-07-21,22,Taipei Zoo,232,211
2023-07-21,23,Taipei Main Station,894,839
2023-07-21,23,Zhongxiao Fuxing,624,589
2023-07-21,23,Ximen,512,542
2023-07-21,23,Banqiao,492,547
2023-07-21,23,Taipei City Hall,463,461
2023-07-21,23,Nanjing Fuxing,402,387
2023-07-21,23,Guting,358,336
2023-07-21,23,Dongmen,352,357
2023-07-21,23,Da'an,279,290
2023-07-21,23,Zhongshan,263,266
2023-07-21,23,Shilin,266,261
2023-07-21,23,Gongguan,257,229
2023-07-21,23,Yongning,234,192
2023-07-21,23,Nangang,237,251
2023-07-21,23,Songshan Airport,230,202
2023-07-21,23,Jiantan,201,189
2023-07-21,23,Xindian,186,199
2023-07-21,23,Muzha,188,177
2023-07-21,23,Beitou,152,121
2023-07-21,23,Tamsui,168,167
2023-07-21,23,Xiaobitan,83,72
2023-07-21,23,Yuanshan,111,148
2023-07-21,23,Zhishan,98,101
2023-07-21,23,Daqiaotou,103,113
2023-07-21,23,Wanlong,119,106
2023-07-21,23,Jingmei,132,128
2023-07-21,23,Qizhang,87,103
2023-07-21,23,Xindian District Office,109,96
2023-07-21,23,Nangang Exhibition Center,178,135
2023-07-21,23,Taipei Zoo,111,77
2023-07-22,0,Taipei Main Station,370,328
2023-07-22,0,Zhongxiao Fuxing,257,255
2023-07-22,0,Ximen,225,177
2023-07-22,0,Banqiao,165,190
2023-07-22,0,Taipei City Hall,178,156
2023-07-22,0,Nanjing Fuxing,148,146
2023-07-22,0,Guting,127,148
2023-07-22,0,Dongmen,114,115
2023-07-22,0,Da'an,118,86
2023-07-22,0,Zhongshan,92,111
2023-07-22,0,Shilin,92,95
2023-07-22,0,Gongguan,118,83
2023-07-22,0,Yongning,92,87
2023-07-22,0,Nangang,103,80
2023-07-22,0,Songshan Airport,80,74
2023-07-22,0,Jiantan,90,46
2023-07-22,0,Xindian,79,66
2023-07-22,0,Muzha,53,60
2023-07-22,0,Beitou,54,46
2023-07-22,0,Tamsui,55,55
2023-07-22,0,Xiaobitan,30,31
2023-07-22,0,Yuanshan,48,39
2023-07-22,0,Zhishan,37,39
2023-07-22,0,Daqiaotou,40,25
2023-07-22,0,Wanlong,41,45
2023-07-22,0,Jingmei,60,41
2023-07-22,0,Qizhang,35,36
2023-07-22,0,Xindian District Office,35,35
2023-07-22,0,Nangang Exhibition Center,68,69
2023-07-22,0,Taipei Zoo,32,33
2023-07-22,1,Taipei Main Station,169,158
2023-07-22,1,Zhongxiao Fuxing,122,114
2023-07-22,1,Ximen,114,81
2023-07-22,1,Banqiao,112,88
2023-07-22,1,Taipei City Hall,86,100
2023-07-22,1,Nanjing Fuxing,67,71
2023-07-22,1,Guting,87,72
2023-07-22,1,Dongmen,74,66
2023-07-22,1,Da'an,59,45
2023-07-22,1,Zhongshan,66,49
2023-07-22,1,Shilin,47,51
2023-07-22,1,Gongguan,53,60
2023-07-22,1,Yongning,47,34
2023-07-22,1,Nangang,40,41
2023-07-22,1,Songshan Airport,42,31
2023-07-22,1,Jiantan,36,41
2023-07-22,1,Xindian,38,46
2023-07-22,1,Muzha,31,35
2023-07-22,1,Beitou,30,23
2023-07-22,1,Tamsui,39,37
2023-07-22,1,Xiaobitan,19,14
2023-07-22,1,Yuanshan,30,19
2023-07-22,1,Zhishan,23,17
2023-07-22,1,Daqiaotou,33,17
2023-07-22,1,Wanlong,29,23
2023-07-22,1,Jingmei,24,15
2023-07-22,1,Qizhang,20,22
2023-07-22,1,Xindian District Office,27,22
2023-07-22,1,Nangang Exhibition Center,39,44
2023-07-22,1,Taipei Zoo,19,17
2023-07-22,2,Taipei Main Station,70,75
2023-07-22,2,Zhongxiao Fuxing,43,44
2023-07-22,2,Ximen,48,34
2023-07-22,2,Banqiao,32,36
2023-07-22,2,Taipei City Hall,39,43
2023-07-22,2,Nanjing Fuxing,34,30
2023-07-22,2,Guting,32,31
2023-07-22,2,Dongmen,26,24
2023-07-22,2,Da'an,27,23
2023-07-22,2,Zhongshan,31,22
2023-07-22,2,Shilin,27,18
2023-07-22,2,Gongguan,18,22
2023-07-22,2,Yongning,15,13
2023-07-22,2,Nangang,21,15
2023-07-22,2,Songshan Airport,22,21
2023-07-22,2,Jiantan,16,16
2023-07-22,2,Xindian,15,19
2023-07-22,2,Muzha,11,16
2023-07-22,2,Beitou,8,8
2023-07-22,2,Tamsui,12,10
2023-07-22,2,Xiaobitan,2,5
2023-07-22,2,Yuanshan,6,8
2023-07-22,2,Zhishan,7,14
2023-07-22,2,Daqiaotou,11,14
2023-07-22,2,Wanlong,11,11
2023-07-22,2,Jingmei,4,6
2023-07-22,2,Qizhang,10,7
2023-07-22,2,Xindian District Office,7,7
2023-07-22,2,Nangang Exhibition Center,17,5
2023-07-22,2,Taipei Zoo,6,5
2023-07-22,3,Taipei Main Station,45,38
2023-07-22,3,Zhongxiao Fuxing,28,23
2023-07-22,3,Ximen,39,23
2023-07-22,3,Banqiao,21,30
2023-07-22,3,Taipei City Hall,24,20
2023-07-22,3,Nanjing Fuxing,19,27
2023-07-22,3,Guting,21,19
2023-07-22,3,Dongmen,17,14
2023-07-22,3,Da'an,13,14
2023-07-22,3,Zhongshan,11,17
2023-07-22,3,Shilin,7,15
2023-07-22,3,Gongguan,14,12
2023-07-22,3,Yongning,12,12
2023-07-22,3,Nangang,15,12
2023-07-22,3,Songshan Airport,11,14
2023-07-22,3,Jiantan,7,8
2023-07-22,3,Xindian,6,21
2023-07-22,3,Muzha,10,14
2023-07-22,3,Beitou,4,7
2023-07-22,3,Tamsui,4,6
2023-07-22,3,Xiaobitan,3,4
2023-07-22,3,Yuanshan,6,6
2023-07-22,3,Zhishan,3,5
2023-07-22,3,Daqiaotou,4,6
2023-07-22,3,Wanlong,5,3
2023-07-22,3,Jingmei,4,9
2023-07-22,3,Qizhang,4,3
2023-07-22,3,Xindian District Office,9,5
2023-07-22,3,Nangang Exhibition Center,13,8
2023-07-22,3,Taipei Zoo,1,1
2023-07-22,4,Taipei Main Station,59,58
2023-07-22,4,Zhongxiao Fuxing,45,48
2023-07-22,4,Ximen,45,39
2023-07-22,4,Banqiao,58,29
2023-07-22,4,Taipei City Hall,43,32
2023-07-22,4,Nanjing Fuxing,24,30
2023-07-22,4,Guting,19,15
2023-07-22,4,Dongmen,31,25
2023-07-22,4,Da'an,9,24
2023-07-22,4,Zhongshan,19,27
2023-07-22,4,Shilin,25,17
2023-07-22,4,Gongguan,16,22
2023-07-22,4,Yongning,24,14
2023-07-22,4,Nangang,18,14
2023-07-22,4,Songshan Airport,12,13
2023-07-22,4,Jiantan,13,19
2023-07-22,4,Xindian,14,9
2023-07-22,4,Muzha,16,7
2023-07-22,4,Beitou,16,6
2023-07-22,4,Tamsui,15,17
2023-07-22,4,Xiaobitan,5,3
2023-07-22,4,Yuanshan,9,7
2023-07-22,4,Zhishan,11,9
2023-07-22,4,Daqiaotou,11,2
2023-07-22,4,Wanlong,9,8
2023-07-22,4,Jingmei,13,5
2023-07-22,4,Qizhang,6,6
2023-07-22,4,Xindian District Office,8,8
2023-07-22,4,Nangang Exhibition Center,17,16
2023-07-22,4,Taipei Zoo,10,8
2023-07-22,5,Taipei Main Station,253,222
2023-07-22,5,Zhongxiao Fuxing,166,152
2023-07-22,5,Ximen,148,120
2023-07-22,5,Banqiao,152,128
2023-07-22,5,Taipei City Hall,141,99
2023-07-22,5,Nanjing Fuxing,109,91
2023-07-22,5,Guting,86,89
2023-07-22,5,Dongmen,63,63
2023-07-22,5,Da'an,68,65
2023-07-22,5,Zhongshan,87,84
2023-07-22,5,Shilin,70,64
2023-07-22,5,Gongguan,50,73
2023-07-22,5,Yongning,58,74
2023-07-22,5,Nangang,59,68
2023-07-22,5,Songshan Airport,61,56
2023-07-22,5,Jiantan,56,43
2023-07-22,5,Xindian,56,41
2023-07-22,5,Muzha,35,38
2023-07-22,5,Beitou,39,25
2023-07-22,5,Tamsui,42,36
2023-07-22,5,Xiaobitan,24,18
2023-07-22,5,Yuanshan,29,24
2023-07-22,5,Zhishan,31,21
2023-07-22,5,Daqiaotou,30,28
2023-07-22,5,Wanlong,37,30
2023-07-22,5,Jingmei,28,37
2023-07-22,5,Qizhang,17,20
2023-07-22,5,Xindian District Office,22,20
2023-07-22,5,Nangang Exhibition Center,54,40
2023-07-22,5,Taipei Zoo,17,10
2023-07-22,6,Taipei Main Station,907,914
2023-07-22,6,Zhongxiao Fuxing,644,592
2023-07-22,6,Ximen,520,500
2023-07-22,6,Banqiao,497,461
2023-07-22,6,Taipei City Hall,446,454
2023-07-22,6,Nanjing Fuxing,389,363
2023-07-22,6,Guting,388,318
2023-07-22,6,Dongmen,308,306
2023-07-22,6,Da'an,273,277
2023-07-22,6,Zhongshan,323,283
2023-07-22,6,Shilin,271,246
2023-07-22,6,Gongguan,250,246
2023-07-22,6,Yongning,214,211
2023-07-22,6,Nangang,250,193
2023-07-22,6,Songshan Airport,205,220
2023-07-22,6,Jiantan,181,194
2023-07-22,6,Xindian,201,166
2023-07-22,6,Muzha,164,154
2023-07-22,6,Beitou,128,139
2023-07-22,6,Tamsui,171,171
2023-07-22,6,Xiaobitan,72,61
2023-07-22,6,Yuanshan,138,125
2023-07-22,6,Zhishan,98,87
2023-07-22,6,Daqiaotou,108,86
2023-07-22,6,Wanlong,117,119
2023-07-22,6,Jingmei,133,138
2023-07-22,6,Qizhang,85,105
2023-07-22,6,Xindian District Office,109,101
2023-07-22,6,Nangang Exhibition Center,211,185
2023-07-22,6,Taipei Zoo,101,80
2023-07-22,7,Taipei Main Station,2097,1966
2023-07-22,7,Zhongxiao Fuxing,1371,1256
2023-07-22,7,Ximen,1241,1097
2023-07-22,7,Banqiao,1154,1168
2023-07-22,7,Taipei City Hall,1083,994
2023-07-22,7,Nanjing Fuxing,911,853
2023-07-22,7,Guting,832,818
2023-07-22,7,Dongmen,768,743
2023-07-22,7,Da'an,656,599
2023-07-22,7,Zhongshan,669,635
2023-07-22,7,Shilin,591,551
2023-07-22,7,Gongguan,622,556
2023-07-22,7,Yongning,508,497
2023-07-22,7,Nangang,496,478
2023-07-22,7,Songshan Airport,494,467
2023-07-22,7,Jiantan,448,427
2023-07-22,7,Xindian,463,396
2023-07-22,7,Muzha,371,348
2023-07-22,7,Beitou,358,310
2023-07-22,7,Tamsui,390,336
2023-07-22,7,Xiaobitan,182,137
2023-07-22,7,Yuanshan,325,269
2023-07-22,7,Zhishan,249,223
2023-07-22,7,Daqiaotou,251,229
2023-07-22,7,Wanlong,277,267
2023-07-22,7,Jingmei,305,225
2023-07-22,7,Qizhang,195,168
2023-07-22,7,Xindian District Office,266,254
2023-07-22,7,Nangang Exhibition Center,430,420
2023-07-22,7,Taipei Zoo,200,191
2023-07-22,8,Taipei Main Station,3728,3397
2023-07-22,8,Zhongxiao Fuxing,2440,2276
2023-07-22,8,Ximen,2167,2108
2023-07-22,8,Banqiao,2035,1998
2023-07-22,8,Taipei City Hall,1828,1716
2023-07-22,8,Nanjing Fuxing,1626,1596
2023-07-22,8,Guting,1463,1430
2023-07-22,8,Dongmen,1298,1216
2023-07-22,8,Da'an,1214,1062
2023-07-22,8,Zhongshan,1193,1139
2023-07-22,8,Shilin,1127,1022
2023-07-22,8,Gongguan,1054,863
2023-07-22,8,Yongning,969,930
2023-07-22,8,Nangang,965,918
2023-07-22,8,Songshan Airport,923,824
2023-07-22,8,Jiantan,807,729
2023-07-22,8,Xindian,778,795
2023-07-22,8,Muzha,640,560
2023-07-22,8,Beitou,570,537
2023-07-22,8,Tamsui,670,609
2023-07-22,8,Xiaobitan,284,261
2023-07-22,8,Yuanshan,525,505
2023-07-22,8,Zhishan,450,391
2023-07-22,8,Daqiaotou,413,461
2023-07-22,8,Wanlong,478,498
2023-07-22,8,Jingmei,542,477
2023-07-22,8,Qizhang,381,345
2023-07-22,8,Xindian District Office,454,387
2023-07-22,8,Nangang Exhibition Center,722,684
2023-07-22,8,Taipei Zoo,371,335
2023-07-22,9,Taipei Main Station,5444,5056
2023-07-22,9,Zhongxiao Fuxing,3724,3757
2023-07-22,9,Ximen,3203,3112
2023-07-22,9,Banqiao,3009,2863
2023-07-22,9,Taipei City Hall,2771,2631
2023-07-22,9,Nanjing Fuxing,2371,2272
2023-07-22,9,Guting,2204,1924
2023-07-22,9,Dongmen,1943,1754
2023-07-22,9,Da'an,1711,1631
2023-07-22,9,Zhongshan,1689,1688
2023-07-22,9,Shilin,1630,1530
2023-07-22,9,Gongguan,1597,1528
2023-07-22,9,Yongning,1459,1404
2023-07-22,9,Nangang,1425,1340
2023-07-22,9,Songshan Airport,1301,1279
2023-07-22,9,Jiantan,1161,1186
2023-07-22,9,Xindian,1176,1187
2023-07-22,9,Muzha,981,972
2023-07-22,9,Beitou,855,817
2023-07-22,9,Tamsui,1003,975
2023-07-22,9,Xiaobitan,431,383
2023-07-22,9,Yuanshan,765,746
2023-07-22,9,Zhishan,703,630
2023-07-22,9,Daqiaotou,619,602
2023-07-22,9,Wanlong,781,690
2023-07-22,9,Jingmei,760,706
2023-07-22,9,Qizhang,541,508
2023-07-22,9,Xindian District Office,640,629
2023-07-22,9,Nangang Exhibition Center,1100,1012
2023-07-22,9,Taipei Zoo,506,540
2023-07-22,10,Taipei Main Station,6808,6289
2023-07-22,10,Zhongxiao Fuxing,4422,4566
2023-07-22,10,Ximen,3891,3603
2023-07-22,10,Banqiao,3724,3430
2023-07-22,10,Taipei City Hall,3490,3188
2023-07-22,10,Nanjing Fuxing,2845,2670
2023-07-22,10,Guting,2641,2495
2023-07-22,10,Dongmen,2246,2426
2023-07-22,10,Da'an,1995,2069
2023-07-22,10,Zhongshan,2177,1922
2023-07-22,10,Shilin,1993,1866
2023-07-22,10,Gongguan,1787,1666
2023-07-22,10,Yongning,1723,1453
2023-07-22,10,Nangang,1724,1645
2023-07-22,10,Songshan Airport,1580,1541
2023-07-22,10,Jiantan,1437,1437
2023-07-22,10,Xindian,1479,1365
2023-07-22,10,Muzha,1143,1134
2023-07-22,10,Beitou,1078,986
2023-07-22,10,Tamsui,1164,1126
2023-07-22,10,Xiaobitan,542,468
2023-07-22,10,Yuanshan,904,882
2023-07-22,10,Zhishan,770,714
2023-07-22,10,Daqiaotou,821,772
2023-07-22,10,Wanlong,982,931
2023-07-22,10,Jingmei,907,903
2023-07-22,10,Qizhang,647,604
2023-07-22,10,Xindian District Office,794,739
2023-07-22,10,Nangang Exhibition Center,1381,1262
2023-07-22,10,Taipei Zoo,659,624
