station_id,day_of_week,day_name,optimal_frequencies,peak_hours,off_peak_hours,total_trains_needed
7,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 4, 7, 11, 13, 21, 22, 23]","[0, 1, 3, 5, 6, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20]",48
8,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 6, 8, 10, 16, 17, 18, 20, 21, 23]","[0, 1, 2, 4, 5, 7, 9, 11, 12, 13, 14, 15, 19, 22]",48
9,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 22]","[1, 11, 15, 19, 21, 23]",48
10,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 3, 8, 9, 16, 22, 23]","[2, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21]",48
11,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 11, 12, 13, 15, 18, 20]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17, 19, 21, 22, 23]",48
12,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 3, 4, 6, 9, 10, 11, 15, 17, 19, 22, 23]","[0, 5, 7, 8, 12, 13, 14, 16, 18, 20, 21]",48
13,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 5, 11, 12, 18, 23]","[2, 3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 19, 20, 21, 22]",48
14,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 15, 17, 19, 21]","[0, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 23]",48
15,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 3, 6, 7, 10, 13, 15, 16, 17, 19, 21]","[0, 4, 5, 8, 9, 11, 12, 14, 18, 20, 22, 23]",48
16,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 6, 8, 9, 10, 14, 16, 17]","[0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 18, 19, 20, 21, 22, 23]",48
17,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[8, 9, 10, 12, 13, 15, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 14, 16, 20, 21, 22, 23]",48
18,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 4, 5, 6, 7, 8, 9, 16, 19, 20, 21]","[1, 2, 3, 10, 11, 12, 13, 14, 15, 17, 18, 22, 23]",48
19,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 17, 19, 21]","[0, 1, 2, 8, 10, 15, 16, 18, 20, 22, 23]",48
20,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[4, 7, 9, 12, 16, 17, 22]","[0, 1, 2, 3, 5, 6, 8, 10, 11, 13, 14, 15, 18, 19, 20, 21, 23]",48
21,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 6, 8, 17, 19, 20]","[0, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 21, 22, 23]",48
22,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 3, 4, 6, 10, 12, 14, 15, 17, 20, 22, 23]","[2, 5, 7, 8, 9, 11, 13, 16, 18, 19, 21]",48
23,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 11, 12, 14, 20, 23]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 13, 15, 16, 17, 18, 19, 21, 22]",48
24,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 4, 7, 11, 14, 15, 16, 18]","[0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 17, 19, 20, 21, 22, 23]",48
25,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 3, 4, 6, 11, 12, 13, 14, 15, 17]","[0, 1, 5, 7, 8, 9, 10, 16, 18, 19, 20, 21, 22, 23]",48
26,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 5, 6, 7, 8, 10, 13, 14, 16, 17, 18, 19, 21]","[0, 2, 4, 9, 11, 12, 15, 20, 22, 23]",48
27,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 5, 6, 13, 14, 18]","[0, 3, 4, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 21, 22, 23]",48
28,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 4, 7, 16, 19, 21]","[1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 22, 23]",48
29,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 8, 9, 11, 16, 17, 18, 20, 21, 22]","[0, 1, 2, 4, 5, 6, 7, 10, 12, 13, 14, 15, 19, 23]",48
30,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 3, 4, 8, 12, 18, 19, 21]","[2, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 20, 22, 23]",48
31,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 9, 15, 17, 21]","[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20, 22, 23]",48
32,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 5, 10, 11, 15, 16, 18, 20, 21, 23]","[0, 1, 2, 4, 6, 7, 8, 9, 12, 13, 14, 17, 19, 22]",48
33,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 3, 5, 8, 13, 14, 16, 21]","[0, 4, 6, 7, 9, 10, 11, 12, 15, 17, 18, 19, 20, 22, 23]",48
34,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 4, 7, 9, 14, 18, 22]","[0, 1, 2, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 23]",48
35,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 3, 4, 5, 7, 9, 14, 15, 16, 17, 18, 20, 21, 23]","[1, 6, 8, 10, 11, 12, 13, 19, 22]",48
36,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 3, 7, 10, 13, 17, 19, 21]","[0, 1, 4, 5, 6, 8, 9, 11, 12, 14, 15, 16, 18, 20, 22, 23]",48
37,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 4, 5, 7, 8, 10, 11, 16, 19, 22]","[0, 3, 6, 9, 12, 13, 14, 15, 17, 18, 20, 21, 23]",48
38,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 3, 4, 5, 8, 10, 12, 14, 15, 16, 17, 18, 20, 21, 23]","[6, 7, 9, 11, 13, 19, 22]",48
39,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 3, 4, 6, 7, 14, 17, 18, 20, 21, 22, 23]","[1, 5, 8, 9, 10, 11, 12, 13, 15, 16, 19]",48
40,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 5, 9, 10, 13, 14, 17, 21]","[1, 2, 4, 6, 7, 8, 11, 12, 15, 16, 18, 19, 20, 22, 23]",48
41,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 6, 9, 11, 12, 16, 18]","[1, 2, 3, 4, 5, 7, 8, 10, 13, 14, 15, 17, 19, 20, 21, 22, 23]",48
42,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 4, 6, 16, 17, 19, 20, 21, 22, 23]","[1, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18]",48
43,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 6, 13, 15, 16, 17]","[0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20, 21, 22, 23]",48
